"","Year","Month","Canton","Cases"
"334",2006,5,"Alajuelita",5
"335",2006,6,"Alajuelita",17
"336",2006,7,"Alajuelita",18
"337",2006,8,"Alajuelita",8
"338",2006,9,"Alajuelita",3
"339",2006,10,"Alajuelita",4
"340",2006,11,"Alajuelita",10
"341",2006,12,"Alajuelita",1
"342",2007,1,"Alajuelita",3
"343",2007,2,"Alajuelita",1
"344",2007,3,"Alajuelita",2
"345",2007,4,"Alajuelita",1
"346",2007,5,"Alajuelita",3
"347",2007,6,"Alajuelita",9
"348",2007,7,"Alajuelita",6
"349",2007,8,"Alajuelita",7
"350",2007,9,"Alajuelita",10
"351",2007,10,"Alajuelita",9
"352",2007,11,"Alajuelita",3
"353",2007,12,"Alajuelita",0
"354",2008,1,"Alajuelita",2
"355",2008,2,"Alajuelita",4
"356",2008,3,"Alajuelita",3
"357",2008,4,"Alajuelita",1
"358",2008,5,"Alajuelita",4
"359",2008,6,"Alajuelita",2
"360",2008,7,"Alajuelita",4
"361",2008,8,"Alajuelita",4
"362",2008,9,"Alajuelita",5
"363",2008,10,"Alajuelita",0
"364",2008,11,"Alajuelita",0
"365",2008,12,"Alajuelita",0
"366",2009,1,"Alajuelita",0
"367",2009,2,"Alajuelita",0
"368",2009,3,"Alajuelita",2
"369",2009,4,"Alajuelita",0
"370",2009,5,"Alajuelita",1
"371",2009,6,"Alajuelita",0
"372",2009,7,"Alajuelita",0
"373",2009,8,"Alajuelita",0
"374",2009,9,"Alajuelita",1
"375",2009,10,"Alajuelita",0
"376",2009,11,"Alajuelita",1
"377",2009,12,"Alajuelita",0
"378",2010,1,"Alajuelita",6
"379",2010,2,"Alajuelita",2
"380",2010,3,"Alajuelita",1
"381",2010,4,"Alajuelita",5
"382",2010,5,"Alajuelita",8
"383",2010,6,"Alajuelita",59
"384",2010,7,"Alajuelita",104
"385",2010,8,"Alajuelita",50
"386",2010,9,"Alajuelita",60
"387",2010,10,"Alajuelita",74
"388",2010,11,"Alajuelita",31
"389",2010,12,"Alajuelita",26
"390",2011,1,"Alajuelita",1
"391",2011,2,"Alajuelita",2
"392",2011,3,"Alajuelita",2
"393",2011,4,"Alajuelita",1
"394",2011,5,"Alajuelita",0
"395",2011,6,"Alajuelita",1
"396",2011,7,"Alajuelita",1
"397",2011,8,"Alajuelita",4
"398",2011,9,"Alajuelita",2
"399",2011,10,"Alajuelita",10
"400",2011,11,"Alajuelita",21
"401",2011,12,"Alajuelita",0
"402",2012,1,"Alajuelita",1
"403",2012,2,"Alajuelita",0
"404",2012,3,"Alajuelita",1
"405",2012,4,"Alajuelita",2
"406",2012,5,"Alajuelita",0
"407",2012,6,"Alajuelita",0
"408",2012,7,"Alajuelita",3
"409",2012,8,"Alajuelita",7
"410",2012,9,"Alajuelita",5
"411",2012,10,"Alajuelita",6
"412",2012,11,"Alajuelita",8
"413",2012,12,"Alajuelita",7
"414",2013,1,"Alajuelita",6
"415",2013,2,"Alajuelita",1
"416",2013,3,"Alajuelita",3
"417",2013,4,"Alajuelita",4
"418",2013,5,"Alajuelita",4
"419",2013,6,"Alajuelita",7
"420",2013,7,"Alajuelita",9
"421",2013,8,"Alajuelita",22
"422",2013,9,"Alajuelita",14
"423",2013,10,"Alajuelita",26
"424",2013,11,"Alajuelita",32
"425",2013,12,"Alajuelita",3
"426",2014,1,"Alajuelita",6
"427",2014,2,"Alajuelita",9
"428",2014,3,"Alajuelita",6
"429",2014,4,"Alajuelita",2
"430",2014,5,"Alajuelita",0
"431",2014,6,"Alajuelita",0
"432",2014,7,"Alajuelita",0
"433",2014,8,"Alajuelita",10
"434",2014,9,"Alajuelita",0
"435",2014,10,"Alajuelita",1
"436",2014,11,"Alajuelita",2
"437",2014,12,"Alajuelita",5
"438",2015,1,"Alajuelita",4
"439",2015,2,"Alajuelita",2
"440",2015,3,"Alajuelita",1
"441",2015,4,"Alajuelita",0
"442",2015,5,"Alajuelita",0
"443",2015,6,"Alajuelita",0
"444",2015,7,"Alajuelita",2
"445",2015,8,"Alajuelita",6
"446",2015,9,"Alajuelita",4
"447",2015,10,"Alajuelita",3
"448",2015,11,"Alajuelita",4
"449",2015,12,"Alajuelita",11
"450",2016,1,"Alajuelita",10
"451",2016,2,"Alajuelita",12
"452",2016,3,"Alajuelita",3
"453",2016,4,"Alajuelita",2
"454",2016,5,"Alajuelita",3
"455",2016,6,"Alajuelita",8
"456",2016,7,"Alajuelita",10
"457",2016,8,"Alajuelita",10
"458",2016,9,"Alajuelita",6
"459",2016,10,"Alajuelita",17
"460",2016,11,"Alajuelita",6
"461",2016,12,"Alajuelita",10
"462",2017,1,"Alajuelita",2
"463",2017,2,"Alajuelita",0
"464",2017,3,"Alajuelita",0
"465",2017,4,"Alajuelita",0
"466",2017,5,"Alajuelita",0
"467",2017,6,"Alajuelita",1
"468",2017,7,"Alajuelita",0
"469",2017,8,"Alajuelita",0
"470",2017,9,"Alajuelita",1
"471",2017,10,"Alajuelita",1
"472",2017,11,"Alajuelita",0
"473",2017,12,"Alajuelita",1
"474",2018,1,"Alajuelita",0
"475",2018,2,"Alajuelita",1
"476",2018,3,"Alajuelita",0
"477",2018,4,"Alajuelita",0
"478",2018,5,"Alajuelita",0
"479",2018,6,"Alajuelita",0
"480",2018,7,"Alajuelita",0
"481",2018,8,"Alajuelita",6
"482",2018,9,"Alajuelita",4
"483",2018,10,"Alajuelita",0
"484",2018,11,"Alajuelita",1
"485",2018,12,"Alajuelita",2
"486",2019,1,"Alajuelita",0
"487",2019,2,"Alajuelita",0
"488",2019,3,"Alajuelita",0
"489",2019,4,"Alajuelita",1
"490",2019,5,"Alajuelita",1
"491",2019,6,"Alajuelita",6
"492",2019,7,"Alajuelita",0
"493",2019,8,"Alajuelita",3
"494",2019,9,"Alajuelita",3
"495",2019,10,"Alajuelita",10
"496",2019,11,"Alajuelita",8
"497",2019,12,"Alajuelita",3
"498",2020,1,"Alajuelita",8
"499",2020,2,"Alajuelita",9
"500",2020,3,"Alajuelita",4
"501",2020,4,"Alajuelita",1
"502",2020,5,"Alajuelita",17
"503",2020,6,"Alajuelita",0
"504",2020,7,"Alajuelita",0
"505",2020,8,"Alajuelita",0
"506",2020,9,"Alajuelita",0
"507",2020,10,"Alajuelita",0
"508",2020,11,"Alajuelita",0
"509",2020,12,"Alajuelita",0
"510",2021,1,"Alajuelita",4
"511",2021,2,"Alajuelita",6
"512",2021,3,"Alajuelita",3
"513",2021,4,"Alajuelita",1
"514",2021,5,"Alajuelita",0
"515",2000,1,"Atenas",0
"516",2000,2,"Atenas",0
"517",2000,3,"Atenas",0
"518",2000,4,"Atenas",0
"519",2000,5,"Atenas",0
"520",2000,6,"Atenas",0
"521",2000,7,"Atenas",0
"522",2000,8,"Atenas",0
"523",2000,9,"Atenas",0
"524",2000,10,"Atenas",0
"525",2000,11,"Atenas",0
"526",2000,12,"Atenas",0
"527",2001,1,"Atenas",0
"528",2001,2,"Atenas",0
"529",2001,3,"Atenas",0
"530",2001,4,"Atenas",0
"531",2001,5,"Atenas",0
"532",2001,6,"Atenas",0
"533",2001,7,"Atenas",0
"534",2001,8,"Atenas",0
"535",2001,9,"Atenas",0
"536",2001,10,"Atenas",1
"537",2001,11,"Atenas",0
"538",2001,12,"Atenas",0
"539",2002,1,"Atenas",2
"540",2002,2,"Atenas",0
"541",2002,3,"Atenas",0
"542",2002,4,"Atenas",0
"543",2002,5,"Atenas",0
"544",2002,6,"Atenas",0
"545",2002,7,"Atenas",0
"546",2002,8,"Atenas",14
"547",2002,9,"Atenas",46
"548",2002,10,"Atenas",29
"549",2002,11,"Atenas",7
"550",2002,12,"Atenas",0
"551",2003,1,"Atenas",0
"552",2003,2,"Atenas",1
"553",2003,3,"Atenas",0
"554",2003,4,"Atenas",0
"555",2003,5,"Atenas",0
"556",2003,6,"Atenas",1
"557",2003,7,"Atenas",17
"558",2003,8,"Atenas",41
"559",2003,9,"Atenas",35
"560",2003,10,"Atenas",3
"561",2003,11,"Atenas",10
"562",2003,12,"Atenas",1
"563",2004,1,"Atenas",3
"564",2004,2,"Atenas",2
"565",2004,3,"Atenas",0
"566",2004,4,"Atenas",0
"567",2004,5,"Atenas",0
"568",2004,6,"Atenas",1
"569",2004,7,"Atenas",1
"570",2004,8,"Atenas",1
"571",2004,9,"Atenas",0
"572",2004,10,"Atenas",1
"573",2004,11,"Atenas",4
"574",2004,12,"Atenas",3
"575",2005,1,"Atenas",2
"576",2005,2,"Atenas",3
"577",2005,3,"Atenas",3
"578",2005,4,"Atenas",2
"579",2005,5,"Atenas",6
"580",2005,6,"Atenas",37
"581",2005,7,"Atenas",169
"582",2005,8,"Atenas",307
"583",2005,9,"Atenas",122
"584",2005,10,"Atenas",47
"585",2005,11,"Atenas",16
"586",2005,12,"Atenas",1
"587",2006,1,"Atenas",1
"588",2006,2,"Atenas",2
"589",2006,3,"Atenas",0
"590",2006,4,"Atenas",1
"591",2006,5,"Atenas",0
"592",2006,6,"Atenas",3
"593",2006,7,"Atenas",9
"594",2006,8,"Atenas",0
"595",2006,9,"Atenas",2
"596",2006,10,"Atenas",0
"597",2006,11,"Atenas",3
"598",2006,12,"Atenas",1
"599",2007,1,"Atenas",3
"600",2007,2,"Atenas",2
"601",2007,3,"Atenas",0
"602",2007,4,"Atenas",0
"603",2007,5,"Atenas",1
"604",2007,6,"Atenas",3
"605",2007,7,"Atenas",1
"606",2007,8,"Atenas",3
"607",2007,9,"Atenas",16
"608",2007,10,"Atenas",2
"609",2007,11,"Atenas",4
"610",2007,12,"Atenas",0
"611",2008,1,"Atenas",1
"612",2008,2,"Atenas",0
"613",2008,3,"Atenas",0
"614",2008,4,"Atenas",0
"615",2008,5,"Atenas",2
"616",2008,6,"Atenas",0
"617",2008,7,"Atenas",1
"618",2008,8,"Atenas",0
"619",2008,9,"Atenas",0
"620",2008,10,"Atenas",0
"621",2008,11,"Atenas",0
"622",2008,12,"Atenas",0
"623",2009,1,"Atenas",1
"624",2009,2,"Atenas",0
"625",2009,3,"Atenas",0
"626",2009,4,"Atenas",1
"627",2009,5,"Atenas",0
"628",2009,6,"Atenas",1
"629",2009,7,"Atenas",0
"630",2009,8,"Atenas",0
"631",2009,9,"Atenas",0
"632",2009,10,"Atenas",2
"633",2009,11,"Atenas",3
"634",2009,12,"Atenas",2
"635",2010,1,"Atenas",16
"636",2010,2,"Atenas",20
"637",2010,3,"Atenas",85
"638",2010,4,"Atenas",64
"639",2010,5,"Atenas",220
"640",2010,6,"Atenas",471
"641",2010,7,"Atenas",425
"642",2010,8,"Atenas",224
"643",2010,9,"Atenas",47
"644",2010,10,"Atenas",21
"645",2010,11,"Atenas",8
"646",2010,12,"Atenas",1
"647",2011,1,"Atenas",0
"648",2011,2,"Atenas",0
"649",2011,3,"Atenas",0
"650",2011,4,"Atenas",1
"651",2011,5,"Atenas",4
"652",2011,6,"Atenas",0
"653",2011,7,"Atenas",1
"654",2011,8,"Atenas",1
"655",2011,9,"Atenas",3
"656",2011,10,"Atenas",5
"657",2011,11,"Atenas",7
"658",2011,12,"Atenas",1
"659",2012,1,"Atenas",2
"660",2012,2,"Atenas",3
"661",2012,3,"Atenas",1
"662",2012,4,"Atenas",3
"663",2012,5,"Atenas",2
"664",2012,6,"Atenas",16
"665",2012,7,"Atenas",11
"666",2012,8,"Atenas",12
"667",2012,9,"Atenas",60
"668",2012,10,"Atenas",31
"669",2012,11,"Atenas",54
"670",2012,12,"Atenas",51
"671",2013,1,"Atenas",62
"672",2013,2,"Atenas",55
"673",2013,3,"Atenas",18
"674",2013,4,"Atenas",11
"675",2013,5,"Atenas",103
"676",2013,6,"Atenas",259
"677",2013,7,"Atenas",541
"678",2013,8,"Atenas",582
"679",2013,9,"Atenas",101
"680",2013,10,"Atenas",83
"681",2013,11,"Atenas",40
"682",2013,12,"Atenas",6
"683",2014,1,"Atenas",2
"684",2014,2,"Atenas",2
"685",2014,3,"Atenas",0
"686",2014,4,"Atenas",1
"687",2014,5,"Atenas",7
"688",2014,6,"Atenas",12
"689",2014,7,"Atenas",9
"690",2014,8,"Atenas",19
"691",2014,9,"Atenas",20
"692",2014,10,"Atenas",7
"693",2014,11,"Atenas",7
"694",2014,12,"Atenas",0
"695",2015,1,"Atenas",42
"696",2015,2,"Atenas",0
"697",2015,3,"Atenas",0
"698",2015,4,"Atenas",0
"699",2015,5,"Atenas",0
"700",2015,6,"Atenas",1
"701",2015,7,"Atenas",5
"702",2015,8,"Atenas",5
"703",2015,9,"Atenas",11
"704",2015,10,"Atenas",52
"705",2015,11,"Atenas",76
"706",2015,12,"Atenas",103
"707",2016,1,"Atenas",187
"708",2016,2,"Atenas",140
"709",2016,3,"Atenas",39
"710",2016,4,"Atenas",29
"711",2016,5,"Atenas",44
"712",2016,6,"Atenas",108
"713",2016,7,"Atenas",297
"714",2016,8,"Atenas",338
"715",2016,9,"Atenas",151
"716",2016,10,"Atenas",103
"717",2016,11,"Atenas",99
"718",2016,12,"Atenas",47
"719",2017,1,"Atenas",24
"720",2017,2,"Atenas",22
"721",2017,3,"Atenas",8
"722",2017,4,"Atenas",7
"723",2017,5,"Atenas",9
"724",2017,6,"Atenas",7
"725",2017,7,"Atenas",13
"726",2017,8,"Atenas",9
"727",2017,9,"Atenas",7
"728",2017,10,"Atenas",7
"729",2017,11,"Atenas",6
"730",2017,12,"Atenas",0
"731",2018,1,"Atenas",5
"732",2018,2,"Atenas",7
"733",2018,3,"Atenas",1
"734",2018,4,"Atenas",2
"735",2018,5,"Atenas",3
"736",2018,6,"Atenas",1
"737",2018,7,"Atenas",4
"738",2018,8,"Atenas",2
"739",2018,9,"Atenas",5
"740",2018,10,"Atenas",3
"741",2018,11,"Atenas",15
"742",2018,12,"Atenas",20
"743",2019,1,"Atenas",5
"744",2019,2,"Atenas",6
"745",2019,3,"Atenas",2
"746",2019,4,"Atenas",6
"747",2019,5,"Atenas",7
"748",2019,6,"Atenas",10
"749",2019,7,"Atenas",14
"750",2019,8,"Atenas",32
"751",2019,9,"Atenas",39
"752",2019,10,"Atenas",30
"753",2019,11,"Atenas",24
"754",2019,12,"Atenas",4
"755",2020,1,"Atenas",8
"756",2020,2,"Atenas",11
"757",2020,3,"Atenas",1
"758",2020,4,"Atenas",0
"759",2020,5,"Atenas",1
"760",2020,6,"Atenas",1
"761",2020,7,"Atenas",4
"762",2020,8,"Atenas",8
"763",2020,9,"Atenas",6
"764",2020,10,"Atenas",15
"765",2020,11,"Atenas",3
"766",2020,12,"Atenas",4
"767",2021,1,"Atenas",1
"768",2021,2,"Atenas",0
"769",2021,3,"Atenas",1
"770",2021,4,"Atenas",5
"771",2021,5,"Atenas",0
"772",2000,1,"Cañas",4
"773",2000,2,"Cañas",0
"774",2000,3,"Cañas",0
"775",2000,4,"Cañas",0
"776",2000,5,"Cañas",0
"777",2000,6,"Cañas",1
"778",2000,7,"Cañas",0
"779",2000,8,"Cañas",2
"780",2000,9,"Cañas",14
"781",2000,10,"Cañas",77
"782",2000,11,"Cañas",89
"783",2000,12,"Cañas",233
"784",2001,1,"Cañas",80
"785",2001,2,"Cañas",17
"786",2001,3,"Cañas",6
"787",2001,4,"Cañas",2
"788",2001,5,"Cañas",3
"789",2001,6,"Cañas",10
"790",2001,7,"Cañas",6
"791",2001,8,"Cañas",10
"792",2001,9,"Cañas",34
"793",2001,10,"Cañas",36
"794",2001,11,"Cañas",59
"795",2001,12,"Cañas",47
"796",2002,1,"Cañas",37
"797",2002,2,"Cañas",34
"798",2002,3,"Cañas",10
"799",2002,4,"Cañas",2
"800",2002,5,"Cañas",5
"801",2002,6,"Cañas",33
"802",2002,7,"Cañas",8
"803",2002,8,"Cañas",58
"804",2002,9,"Cañas",210
"805",2002,10,"Cañas",12
"806",2002,11,"Cañas",0
"807",2002,12,"Cañas",0
"808",2003,1,"Cañas",10
"809",2003,2,"Cañas",2
"810",2003,3,"Cañas",1
"811",2003,4,"Cañas",0
"812",2003,5,"Cañas",2
"813",2003,6,"Cañas",3
"814",2003,7,"Cañas",8
"815",2003,8,"Cañas",170
"816",2003,9,"Cañas",345
"817",2003,10,"Cañas",646
"818",2003,11,"Cañas",601
"819",2003,12,"Cañas",127
"820",2004,1,"Cañas",33
"821",2004,2,"Cañas",12
"822",2004,3,"Cañas",2
"823",2004,4,"Cañas",3
"824",2004,5,"Cañas",2
"825",2004,6,"Cañas",9
"826",2004,7,"Cañas",4
"827",2004,8,"Cañas",6
"828",2004,9,"Cañas",0
"829",2004,10,"Cañas",12
"830",2004,11,"Cañas",18
"831",2004,12,"Cañas",2
"832",2005,1,"Cañas",3
"833",2005,2,"Cañas",2
"834",2005,3,"Cañas",0
"835",2005,4,"Cañas",1
"836",2005,5,"Cañas",9
"837",2005,6,"Cañas",14
"838",2005,7,"Cañas",27
"839",2005,8,"Cañas",192
"840",2005,9,"Cañas",351
"841",2005,10,"Cañas",295
"842",2005,11,"Cañas",172
"843",2005,12,"Cañas",70
"844",2006,1,"Cañas",21
"845",2006,2,"Cañas",16
"846",2006,3,"Cañas",12
"847",2006,4,"Cañas",2
"848",2006,5,"Cañas",4
"849",2006,6,"Cañas",4
"850",2006,7,"Cañas",50
"851",2006,8,"Cañas",53
"852",2006,9,"Cañas",19
"853",2006,10,"Cañas",6
"854",2006,11,"Cañas",17
"855",2006,12,"Cañas",120
"856",2007,1,"Cañas",94
"857",2007,2,"Cañas",38
"858",2007,3,"Cañas",12
"859",2007,4,"Cañas",6
"860",2007,5,"Cañas",10
"861",2007,6,"Cañas",32
"862",2007,7,"Cañas",73
"863",2007,8,"Cañas",178
"864",2007,9,"Cañas",377
"865",2007,10,"Cañas",452
"866",2007,11,"Cañas",307
"867",2007,12,"Cañas",133
"868",2008,1,"Cañas",35
"869",2008,2,"Cañas",8
"870",2008,3,"Cañas",4
"871",2008,4,"Cañas",2
"872",2008,5,"Cañas",5
"873",2008,6,"Cañas",5
"874",2008,7,"Cañas",3
"875",2008,8,"Cañas",7
"876",2008,9,"Cañas",5
"877",2008,10,"Cañas",7
"878",2008,11,"Cañas",8
"879",2008,12,"Cañas",10
"880",2009,1,"Cañas",78
"881",2009,2,"Cañas",1
"882",2009,3,"Cañas",0
"883",2009,4,"Cañas",4
"884",2009,5,"Cañas",1
"885",2009,6,"Cañas",0
"886",2009,7,"Cañas",3
"887",2009,8,"Cañas",5
"888",2009,9,"Cañas",9
"889",2009,10,"Cañas",11
"890",2009,11,"Cañas",150
"891",2009,12,"Cañas",398
"892",2010,1,"Cañas",188
"893",2010,2,"Cañas",89
"894",2010,3,"Cañas",25
"895",2010,4,"Cañas",2
"896",2010,5,"Cañas",14
"897",2010,6,"Cañas",31
"898",2010,7,"Cañas",48
"899",2010,8,"Cañas",61
"900",2010,9,"Cañas",94
"901",2010,10,"Cañas",90
"902",2010,11,"Cañas",65
"903",2010,12,"Cañas",38
"904",2011,1,"Cañas",28
"905",2011,2,"Cañas",9
"906",2011,3,"Cañas",2
"907",2011,4,"Cañas",2
"908",2011,5,"Cañas",1
"909",2011,6,"Cañas",1
"910",2011,7,"Cañas",4
"911",2011,8,"Cañas",6
"912",2011,9,"Cañas",12
"913",2011,10,"Cañas",13
"914",2011,11,"Cañas",15
"915",2011,12,"Cañas",26
"916",2012,1,"Cañas",7
"917",2012,2,"Cañas",6
"918",2012,3,"Cañas",1
"919",2012,4,"Cañas",0
"920",2012,5,"Cañas",1
"921",2012,6,"Cañas",3
"922",2012,7,"Cañas",1
"923",2012,8,"Cañas",20
"924",2012,9,"Cañas",33
"925",2012,10,"Cañas",2
"926",2012,11,"Cañas",12
"927",2012,12,"Cañas",20
"928",2013,1,"Cañas",40
"929",2013,2,"Cañas",12
"930",2013,3,"Cañas",4
"931",2013,4,"Cañas",3
"932",2013,5,"Cañas",3
"933",2013,6,"Cañas",10
"934",2013,7,"Cañas",46
"935",2013,8,"Cañas",218
"936",2013,9,"Cañas",271
"937",2013,10,"Cañas",327
"938",2013,11,"Cañas",300
"939",2013,12,"Cañas",122
"940",2014,1,"Cañas",55
"941",2014,2,"Cañas",16
"942",2014,3,"Cañas",3
"943",2014,4,"Cañas",2
"944",2014,5,"Cañas",0
"945",2014,6,"Cañas",0
"946",2014,7,"Cañas",4
"947",2014,8,"Cañas",2
"948",2014,9,"Cañas",11
"949",2014,10,"Cañas",5
"950",2014,11,"Cañas",4
"951",2014,12,"Cañas",5
"952",2015,1,"Cañas",49
"953",2015,2,"Cañas",1
"954",2015,3,"Cañas",0
"955",2015,4,"Cañas",0
"956",2015,5,"Cañas",0
"957",2015,6,"Cañas",0
"958",2015,7,"Cañas",12
"959",2015,8,"Cañas",14
"960",2015,9,"Cañas",11
"961",2015,10,"Cañas",29
"962",2015,11,"Cañas",148
"963",2015,12,"Cañas",231
"964",2016,1,"Cañas",119
"965",2016,2,"Cañas",19
"966",2016,3,"Cañas",6
"967",2016,4,"Cañas",4
"968",2016,5,"Cañas",2
"969",2016,6,"Cañas",3
"970",2016,7,"Cañas",20
"971",2016,8,"Cañas",30
"972",2016,9,"Cañas",53
"973",2016,10,"Cañas",76
"974",2016,11,"Cañas",27
"975",2016,12,"Cañas",29
"976",2017,1,"Cañas",7
"977",2017,2,"Cañas",6
"978",2017,3,"Cañas",0
"979",2017,4,"Cañas",0
"980",2017,5,"Cañas",0
"981",2017,6,"Cañas",2
"982",2017,7,"Cañas",10
"983",2017,8,"Cañas",9
"984",2017,9,"Cañas",7
"985",2017,10,"Cañas",4
"986",2017,11,"Cañas",3
"987",2017,12,"Cañas",3
"988",2018,1,"Cañas",5
"989",2018,2,"Cañas",1
"990",2018,3,"Cañas",3
"991",2018,4,"Cañas",0
"992",2018,5,"Cañas",3
"993",2018,6,"Cañas",3
"994",2018,7,"Cañas",3
"995",2018,8,"Cañas",1
"996",2018,9,"Cañas",2
"997",2018,10,"Cañas",5
"998",2018,11,"Cañas",20
"999",2018,12,"Cañas",13
"1000",2019,1,"Cañas",2
"1001",2019,2,"Cañas",4
"1002",2019,3,"Cañas",3
"1003",2019,4,"Cañas",4
"1004",2019,5,"Cañas",3
"1005",2019,6,"Cañas",5
"1006",2019,7,"Cañas",2
"1007",2019,8,"Cañas",2
"1008",2019,9,"Cañas",3
"1009",2019,10,"Cañas",14
"1010",2019,11,"Cañas",24
"1011",2019,12,"Cañas",11
"1012",2020,1,"Cañas",1
"1013",2020,2,"Cañas",0
"1014",2020,3,"Cañas",1
"1015",2020,4,"Cañas",4
"1016",2020,5,"Cañas",4
"1017",2020,6,"Cañas",0
"1018",2020,7,"Cañas",2
"1019",2020,8,"Cañas",1
"1020",2020,9,"Cañas",1
"1021",2020,10,"Cañas",2
"1022",2020,11,"Cañas",5
"1023",2020,12,"Cañas",0
"1024",2021,1,"Cañas",2
"1025",2021,2,"Cañas",0
"1026",2021,3,"Cañas",2
"1027",2021,4,"Cañas",1
"1028",2000,1,"Carrillo",3
"1029",2000,2,"Carrillo",0
"1030",2000,3,"Carrillo",1
"1031",2000,4,"Carrillo",2
"1032",2000,5,"Carrillo",1
"1033",2000,6,"Carrillo",2
"1034",2000,7,"Carrillo",4
"1035",2000,8,"Carrillo",2
"1036",2000,9,"Carrillo",7
"1037",2000,10,"Carrillo",4
"1038",2000,11,"Carrillo",5
"1039",2000,12,"Carrillo",2
"1040",2001,1,"Carrillo",3
"1041",2001,2,"Carrillo",1
"1042",2001,3,"Carrillo",6
"1043",2001,4,"Carrillo",1
"1044",2001,5,"Carrillo",0
"1045",2001,6,"Carrillo",2
"1046",2001,7,"Carrillo",17
"1047",2001,8,"Carrillo",151
"1048",2001,9,"Carrillo",346
"1049",2001,10,"Carrillo",104
"1050",2001,11,"Carrillo",66
"1051",2001,12,"Carrillo",21
"1052",2002,1,"Carrillo",20
"1053",2002,2,"Carrillo",3
"1054",2002,3,"Carrillo",1
"1055",2002,4,"Carrillo",2
"1056",2002,5,"Carrillo",2
"1057",2002,6,"Carrillo",15
"1058",2002,7,"Carrillo",1
"1059",2002,8,"Carrillo",31
"1060",2002,9,"Carrillo",171
"1061",2002,10,"Carrillo",49
"1062",2002,11,"Carrillo",45
"1063",2002,12,"Carrillo",68
"1064",2003,1,"Carrillo",43
"1065",2003,2,"Carrillo",70
"1066",2003,3,"Carrillo",28
"1067",2003,4,"Carrillo",8
"1068",2003,5,"Carrillo",24
"1069",2003,6,"Carrillo",37
"1070",2003,7,"Carrillo",121
"1071",2003,8,"Carrillo",304
"1072",2003,9,"Carrillo",197
"1073",2003,10,"Carrillo",159
"1074",2003,11,"Carrillo",133
"1075",2003,12,"Carrillo",38
"1076",2004,1,"Carrillo",19
"1077",2004,2,"Carrillo",11
"1078",2004,3,"Carrillo",4
"1079",2004,4,"Carrillo",6
"1080",2004,5,"Carrillo",3
"1081",2004,6,"Carrillo",13
"1082",2004,7,"Carrillo",15
"1083",2004,8,"Carrillo",11
"1084",2004,9,"Carrillo",20
"1085",2004,10,"Carrillo",36
"1086",2004,11,"Carrillo",5
"1087",2004,12,"Carrillo",9
"1088",2005,1,"Carrillo",3
"1089",2005,2,"Carrillo",2
"1090",2005,3,"Carrillo",1
"1091",2005,4,"Carrillo",7
"1092",2005,5,"Carrillo",2
"1093",2005,6,"Carrillo",2
"1094",2005,7,"Carrillo",13
"1095",2005,8,"Carrillo",32
"1096",2005,9,"Carrillo",86
"1097",2005,10,"Carrillo",116
"1098",2005,11,"Carrillo",81
"1099",2005,12,"Carrillo",34
"1100",2006,1,"Carrillo",26
"1101",2006,2,"Carrillo",19
"1102",2006,3,"Carrillo",25
"1103",2006,4,"Carrillo",1
"1104",2006,5,"Carrillo",5
"1105",2006,6,"Carrillo",5
"1106",2006,7,"Carrillo",37
"1107",2006,8,"Carrillo",38
"1108",2006,9,"Carrillo",5
"1109",2006,10,"Carrillo",15
"1110",2006,11,"Carrillo",57
"1111",2006,12,"Carrillo",54
"1112",2007,1,"Carrillo",62
"1113",2007,2,"Carrillo",38
"1114",2007,3,"Carrillo",44
"1115",2007,4,"Carrillo",12
"1116",2007,5,"Carrillo",9
"1117",2007,6,"Carrillo",97
"1118",2007,7,"Carrillo",85
"1119",2007,8,"Carrillo",192
"1120",2007,9,"Carrillo",423
"1121",2007,10,"Carrillo",154
"1122",2007,11,"Carrillo",71
"1123",2007,12,"Carrillo",32
"1124",2008,1,"Carrillo",8
"1125",2008,2,"Carrillo",2
"1126",2008,3,"Carrillo",6
"1127",2008,4,"Carrillo",19
"1128",2008,5,"Carrillo",4
"1129",2008,6,"Carrillo",22
"1130",2008,7,"Carrillo",12
"1131",2008,8,"Carrillo",18
"1132",2008,9,"Carrillo",6
"1133",2008,10,"Carrillo",12
"1134",2008,11,"Carrillo",19
"1135",2008,12,"Carrillo",8
"1136",2009,1,"Carrillo",33
"1137",2009,2,"Carrillo",2
"1138",2009,3,"Carrillo",2
"1139",2009,4,"Carrillo",3
"1140",2009,5,"Carrillo",2
"1141",2009,6,"Carrillo",2
"1142",2009,7,"Carrillo",12
"1143",2009,8,"Carrillo",11
"1144",2009,9,"Carrillo",24
"1145",2009,10,"Carrillo",21
"1146",2009,11,"Carrillo",67
"1147",2009,12,"Carrillo",101
"1148",2010,1,"Carrillo",105
"1149",2010,2,"Carrillo",76
"1150",2010,3,"Carrillo",70
"1151",2010,4,"Carrillo",33
"1152",2010,5,"Carrillo",114
"1153",2010,6,"Carrillo",295
"1154",2010,7,"Carrillo",483
"1155",2010,8,"Carrillo",234
"1156",2010,9,"Carrillo",112
"1157",2010,10,"Carrillo",106
"1158",2010,11,"Carrillo",31
"1159",2010,12,"Carrillo",14
"1160",2011,1,"Carrillo",4
"1161",2011,2,"Carrillo",1
"1162",2011,3,"Carrillo",3
"1163",2011,4,"Carrillo",0
"1164",2011,5,"Carrillo",0
"1165",2011,6,"Carrillo",7
