ew_start,ew,sum_of_cases,pop,uf
2023-03-26,202313,47706,46024937,SP
2023-04-02,202314,44220,46024937,SP
2023-04-09,202315,48839,46024937,SP
2023-04-16,202316,40735,46024937,SP
2023-04-23,202317,36128,46024937,SP
2023-04-30,202318,39120,46024937,SP
2023-05-07,202319,35526,46024937,SP
2023-05-14,202320,29458,46024937,SP
2023-05-21,202321,21654,46024937,SP
2023-05-28,202322,15563,46024937,SP
2023-06-04,202323,11797,46024937,SP
2023-06-11,202324,9359,46024937,SP
2023-06-18,202325,8101,46024937,SP
2023-06-25,202326,7018,46024937,SP
2023-07-02,202327,5361,46024937,SP
2023-07-09,202328,4800,46024937,SP
2023-07-16,202329,4193,46024937,SP
2023-07-23,202330,4085,46024937,SP
2023-07-30,202331,4311,46024937,SP
2023-08-06,202332,4339,46024937,SP
2023-08-13,202333,4497,46024937,SP
2023-08-20,202334,4354,46024937,SP
2023-08-27,202335,4203,46024937,SP
2023-09-03,202336,4091,46024937,SP
2023-09-10,202337,4937,46024937,SP
2023-09-17,202338,5622,46024937,SP
2023-09-24,202339,5248,46024937,SP
2023-10-01,202340,5760,46024937,SP
2023-10-08,202341,5068,46024937,SP
2023-10-15,202342,6023,46024937,SP
2023-10-22,202343,5712,46024937,SP
2023-10-29,202344,5030,46024937,SP
2023-11-05,202345,6030,46024937,SP
2023-11-12,202346,5042,46024937,SP
2023-11-19,202347,5926,46024937,SP
2023-11-26,202348,6164,46024937,SP
2023-12-03,202349,6220,46024937,SP
2023-12-10,202350,6405,46024937,SP
2023-12-17,202351,4841,46024937,SP
2023-12-24,202352,5288,46024937,SP
2023-12-31,202401,15215,46024937,SP
2024-01-07,202402,19128,46024937,SP
2024-01-14,202403,27273,46024937,SP
2024-01-21,202404,37648,46024937,SP
2024-01-28,202405,55161,46024937,SP
2024-02-04,202406,74197,46024937,SP
2024-02-11,202407,95955,46024937,SP
2024-02-18,202408,120239,46024937,SP
2024-02-25,202409,139724,46024937,SP
2024-03-03,202410,153168,46024937,SP
2024-03-10,202411,171886,46024937,SP
2024-03-17,202412,198120,46024937,SP
2024-03-24,202413,176048,46024937,SP
2024-03-31,202414,206278,46024937,SP
2024-04-07,202415,214510,46024937,SP
2024-04-14,202416,207349,46024937,SP
2024-04-21,202417,194350,46024937,SP
2024-04-28,202418,187408,46024937,SP
2024-05-05,202419,193578,46024937,SP
2024-05-12,202420,177415,46024937,SP
2024-05-19,202421,132423,46024937,SP
2024-05-26,202422,80965,46024937,SP
2024-06-02,202423,59357,46024937,SP
2024-06-09,202424,50285,46024937,SP
2024-06-16,202425,33359,46024937,SP
2024-06-23,202426,9622,46024937,SP
2010-01-03,201001,425,17366189,RJ
2010-01-10,201002,445,17366189,RJ
2010-01-17,201003,463,17366189,RJ
2010-01-24,201004,530,17366189,RJ
2010-01-31,201005,640,17366189,RJ
2010-02-07,201006,567,17366189,RJ
2010-02-14,201007,639,17366189,RJ
2010-02-21,201008,881,17366189,RJ
2010-02-28,201009,916,17366189,RJ
2010-03-07,201010,797,17366189,RJ
2010-03-14,201011,935,17366189,RJ
2010-03-21,201012,994,17366189,RJ
2010-03-28,201013,1171,17366189,RJ
2010-04-04,201014,1375,17366189,RJ
2010-04-11,201015,1395,17366189,RJ
2010-04-18,201016,1570,17366189,RJ
2010-04-25,201017,2061,17366189,RJ
2010-05-02,201018,2118,17366189,RJ
2010-05-09,201019,2087,17366189,RJ
2010-05-16,201020,1991,17366189,RJ
2010-05-23,201021,1644,17366189,RJ
2010-05-30,201022,1372,17366189,RJ
2010-06-06,201023,1146,17366189,RJ
2010-06-13,201024,962,17366189,RJ
2010-06-20,201025,844,17366189,RJ
2010-06-27,201026,976,17366189,RJ
2010-07-04,201027,999,17366189,RJ
2010-07-11,201028,904,17366189,RJ
2010-07-18,201029,711,17366189,RJ
2010-07-25,201030,810,17366189,RJ
2010-08-01,201031,705,17366189,RJ
2010-08-08,201032,717,17366189,RJ
2010-08-15,201033,548,17366189,RJ
2010-08-22,201034,578,17366189,RJ
2010-08-29,201035,545,17366189,RJ
2010-09-05,201036,405,17366189,RJ
2010-09-12,201037,403,17366189,RJ
2010-09-19,201038,306,17366189,RJ
2010-09-26,201039,277,17366189,RJ
2010-10-03,201040,213,17366189,RJ
2010-10-10,201041,201,17366189,RJ
2010-10-17,201042,196,17366189,RJ
2010-10-24,201043,177,17366189,RJ
2010-10-31,201044,269,17366189,RJ
2010-11-07,201045,307,17366189,RJ
2010-11-14,201046,368,17366189,RJ
2010-11-21,201047,516,17366189,RJ
2010-11-28,201048,616,17366189,RJ
2010-12-05,201049,830,17366189,RJ
2010-12-12,201050,867,17366189,RJ
2010-12-19,201051,698,17366189,RJ
2010-12-26,201052,637,17366189,RJ
2011-01-02,201101,1079,17366189,RJ
2011-01-09,201102,1261,17366189,RJ
2011-01-16,201103,1578,17366189,RJ
2011-01-23,201104,2118,17366189,RJ
2011-01-30,201105,3120,17366189,RJ
2011-02-06,201106,4620,17366189,RJ
2011-02-13,201107,5437,17366189,RJ
2011-02-20,201108,5462,17366189,RJ
2011-02-27,201109,5044,17366189,RJ
2011-03-06,201110,5107,17366189,RJ
2011-03-13,201111,7822,17366189,RJ
2011-03-20,201112,11184,17366189,RJ
2011-03-27,201113,12739,17366189,RJ
2011-04-03,201114,15005,17366189,RJ
2011-04-10,201115,13781,17366189,RJ
2011-04-17,201116,12002,17366189,RJ
2011-04-24,201117,12788,17366189,RJ
2011-05-01,201118,11678,17366189,RJ
2011-05-08,201119,10834,17366189,RJ
2011-05-15,201120,8855,17366189,RJ
2011-05-22,201121,7007,17366189,RJ
2011-05-29,201122,5292,17366189,RJ
2011-06-05,201123,3639,17366189,RJ
2011-06-12,201124,2662,17366189,RJ
2011-06-19,201125,1896,17366189,RJ
2011-06-26,201126,1618,17366189,RJ
2011-07-03,201127,1131,17366189,RJ
2011-07-10,201128,936,17366189,RJ
2011-07-17,201129,757,17366189,RJ
2011-07-24,201130,728,17366189,RJ
2011-07-31,201131,575,17366189,RJ
2011-08-07,201132,521,17366189,RJ
2011-08-14,201133,536,17366189,RJ
2011-08-21,201134,428,17366189,RJ
2011-08-28,201135,373,17366189,RJ
2011-09-04,201136,428,17366189,RJ
2011-09-11,201137,435,17366189,RJ
2011-09-18,201138,504,17366189,RJ
2011-09-25,201139,535,17366189,RJ
2011-10-02,201140,599,17366189,RJ
2011-10-09,201141,641,17366189,RJ
2011-10-16,201142,591,17366189,RJ
2011-10-23,201143,785,17366189,RJ
2011-10-30,201144,732,17366189,RJ
2011-11-06,201145,811,17366189,RJ
2011-11-13,201146,757,17366189,RJ
2011-11-20,201147,1024,17366189,RJ
2011-11-27,201148,1010,17366189,RJ
2011-12-04,201149,1287,17366189,RJ
2011-12-11,201150,1544,17366189,RJ
2011-12-18,201151,1435,17366189,RJ
2011-12-25,201152,2065,17366189,RJ
2012-01-01,201201,2864,17366189,RJ
2012-01-08,201202,2387,17366189,RJ
2012-01-15,201203,2788,17366189,RJ
2012-01-22,201204,3043,17366189,RJ
2012-01-29,201205,3201,17366189,RJ
2012-02-05,201206,3853,17366189,RJ
2012-02-12,201207,4175,17366189,RJ
2012-02-19,201208,4870,17366189,RJ
2012-02-26,201209,6947,17366189,RJ
2012-03-04,201210,8471,17366189,RJ
2012-03-11,201211,8908,17366189,RJ
2012-03-18,201212,10809,17366189,RJ
2012-03-25,201213,11359,17366189,RJ
2012-04-01,201214,11989,17366189,RJ
2012-04-08,201215,15295,17366189,RJ
2012-04-15,201216,18252,17366189,RJ
2012-04-22,201217,17962,17366189,RJ
2012-04-29,201218,17178,17366189,RJ
2012-05-06,201219,17163,17366189,RJ
2012-05-13,201220,14745,17366189,RJ
2012-05-20,201221,12669,17366189,RJ
2012-05-27,201222,10232,17366189,RJ
2012-06-03,201223,7302,17366189,RJ
2012-06-10,201224,6456,17366189,RJ
2012-06-17,201225,4736,17366189,RJ
2012-06-24,201226,3555,17366189,RJ
2012-07-01,201227,2531,17366189,RJ
2012-07-08,201228,1717,17366189,RJ
2012-07-15,201229,1358,17366189,RJ
2012-07-22,201230,970,17366189,RJ
2012-07-29,201231,1179,17366189,RJ
2012-08-05,201232,974,17366189,RJ
2012-08-12,201233,950,17366189,RJ
2012-08-19,201234,812,17366189,RJ
2012-08-26,201235,644,17366189,RJ
2012-09-02,201236,631,17366189,RJ
2012-09-09,201237,641,17366189,RJ
2012-09-16,201238,519,17366189,RJ
2012-09-23,201239,415,17366189,RJ
2012-09-30,201240,439,17366189,RJ
2012-10-07,201241,353,17366189,RJ
2012-10-14,201242,442,17366189,RJ
2012-10-21,201243,477,17366189,RJ
2012-10-28,201244,541,17366189,RJ
2012-11-04,201245,599,17366189,RJ
2012-11-11,201246,480,17366189,RJ
2012-11-18,201247,605,17366189,RJ
2012-11-25,201248,730,17366189,RJ
2012-12-02,201249,912,17366189,RJ
2012-12-09,201250,1009,17366189,RJ
2012-12-16,201251,946,17366189,RJ
2012-12-23,201252,1526,17366189,RJ
2012-12-30,201301,2185,17366189,RJ
2013-01-06,201302,3897,17366189,RJ
2013-01-13,201303,4533,17366189,RJ
2013-01-20,201304,5867,17366189,RJ
2013-01-27,201305,6384,17366189,RJ
2013-02-03,201306,6323,17366189,RJ
2013-02-10,201307,8398,17366189,RJ
2013-02-17,201308,13401,17366189,RJ
2013-02-24,201309,16301,17366189,RJ
2013-03-03,201310,18838,17366189,RJ
2013-03-10,201311,21940,17366189,RJ
2013-03-17,201312,20402,17366189,RJ
2013-03-24,201313,18090,17366189,RJ
2013-03-31,201314,20736,17366189,RJ
2013-04-07,201315,20726,17366189,RJ
2013-04-14,201316,16120,17366189,RJ
2013-04-21,201317,11223,17366189,RJ
2013-04-28,201318,8597,17366189,RJ
2013-05-05,201319,6962,17366189,RJ
2013-05-12,201320,5504,17366189,RJ
2013-05-19,201321,4226,17366189,RJ
2013-05-26,201322,2725,17366189,RJ
2013-06-02,201323,2380,17366189,RJ
2013-06-09,201324,2051,17366189,RJ
2013-06-16,201325,1557,17366189,RJ
2013-06-23,201326,1175,17366189,RJ
2013-06-30,201327,1040,17366189,RJ
2013-07-07,201328,670,17366189,RJ
2013-07-14,201329,536,17366189,RJ
2013-07-21,201330,300,17366189,RJ
2013-07-28,201331,358,17366189,RJ
2013-08-04,201332,311,17366189,RJ
2013-08-11,201333,441,17366189,RJ
2013-08-18,201334,321,17366189,RJ
2013-08-25,201335,372,17366189,RJ
2013-09-01,201336,240,17366189,RJ
2013-09-08,201337,228,17366189,RJ
2013-09-15,201338,192,17366189,RJ
2013-09-22,201339,237,17366189,RJ
2013-09-29,201340,163,17366189,RJ
2013-10-06,201341,231,17366189,RJ
2013-10-13,201342,270,17366189,RJ
2013-10-20,201343,245,17366189,RJ
2013-10-27,201344,219,17366189,RJ
2013-11-03,201345,199,17366189,RJ
2013-11-10,201346,252,17366189,RJ
2013-11-17,201347,277,17366189,RJ
2013-11-24,201348,297,17366189,RJ
2013-12-01,201349,441,17366189,RJ
2013-12-08,201350,379,17366189,RJ
2013-12-15,201351,333,17366189,RJ
2013-12-22,201352,294,17366189,RJ
2013-12-29,201401,360,17366189,RJ
2014-01-05,201402,675,17366189,RJ
2014-01-12,201403,617,17366189,RJ
2014-01-19,201404,582,17366189,RJ
2014-01-26,201405,468,17366189,RJ
2014-02-02,201406,492,17366189,RJ
2014-02-09,201407,495,17366189,RJ
2014-02-16,201408,454,17366189,RJ
2014-02-23,201409,335,17366189,RJ
2014-03-02,201410,353,17366189,RJ
2014-03-09,201411,404,17366189,RJ
2014-03-16,201412,458,17366189,RJ
2014-03-23,201413,400,17366189,RJ
2014-03-30,201414,423,17366189,RJ
2014-04-06,201415,380,17366189,RJ
2014-04-13,201416,281,17366189,RJ
2014-04-20,201417,339,17366189,RJ
2014-04-27,201418,356,17366189,RJ
2014-05-04,201419,383,17366189,RJ
2014-05-11,201420,402,17366189,RJ
2014-05-18,201421,317,17366189,RJ
2014-05-25,201422,272,17366189,RJ
2014-06-01,201423,308,17366189,RJ
2014-06-08,201424,267,17366189,RJ
2014-06-15,201425,260,17366189,RJ
2014-06-22,201426,246,17366189,RJ
2014-06-29,201427,222,17366189,RJ
2014-07-06,201428,204,17366189,RJ
2014-07-13,201429,234,17366189,RJ
2014-07-20,201430,197,17366189,RJ
2014-07-27,201431,191,17366189,RJ
2014-08-03,201432,212,17366189,RJ
2014-08-10,201433,238,17366189,RJ
2014-08-17,201434,237,17366189,RJ
2014-08-24,201435,222,17366189,RJ
2014-08-31,201436,218,17366189,RJ
2014-09-07,201437,168,17366189,RJ
2014-09-14,201438,206,17366189,RJ
2014-09-21,201439,225,17366189,RJ
2014-09-28,201440,229,17366189,RJ
2014-10-05,201441,212,17366189,RJ
2014-10-12,201442,189,17366189,RJ
2014-10-19,201443,191,17366189,RJ
2014-10-26,201444,158,17366189,RJ
2014-11-02,201445,156,17366189,RJ
2014-11-09,201446,160,17366189,RJ
2014-11-16,201447,130,17366189,RJ
2014-11-23,201448,132,17366189,RJ
2014-11-30,201449,153,17366189,RJ
2014-12-07,201450,179,17366189,RJ
2014-12-14,201451,230,17366189,RJ
2014-12-21,201452,198,17366189,RJ
2014-12-28,201453,115,17366189,RJ
2015-01-04,201501,639,17366189,RJ
2015-01-11,201502,818,17366189,RJ
2015-01-18,201503,1201,17366189,RJ
2015-01-25,201504,1141,17366189,RJ
2015-02-01,201505,1218,17366189,RJ
2015-02-08,201506,1142,17366189,RJ
2015-02-15,201507,1265,17366189,RJ
2015-02-22,201508,1650,17366189,RJ
2015-03-01,201509,2569,17366189,RJ
2015-03-08,201510,2881,17366189,RJ
2015-03-15,201511,3569,17366189,RJ
2015-03-22,201512,3270,17366189,RJ
2015-03-29,201513,3237,17366189,RJ
2015-04-05,201514,4243,17366189,RJ
2015-04-12,201515,4483,17366189,RJ
2015-04-19,201516,4249,17366189,RJ
2015-04-26,201517,4870,17366189,RJ
2015-05-03,201518,4703,17366189,RJ
2015-05-10,201519,4787,17366189,RJ
2015-05-17,201520,3934,17366189,RJ
2015-05-24,201521,3027,17366189,RJ
2015-05-31,201522,2614,17366189,RJ
2015-06-07,201523,2377,17366189,RJ
2015-06-14,201524,2138,17366189,RJ
2015-06-21,201525,1748,17366189,RJ
2015-06-28,201526,1211,17366189,RJ
2015-07-05,201527,1097,17366189,RJ
2015-07-12,201528,988,17366189,RJ
2015-07-19,201529,953,17366189,RJ
2015-07-26,201530,883,17366189,RJ
2015-08-02,201531,826,17366189,RJ
2015-08-09,201532,1002,17366189,RJ
2015-08-16,201533,626,17366189,RJ
2015-08-23,201534,543,17366189,RJ
2015-08-30,201535,542,17366189,RJ
2015-09-06,201536,465,17366189,RJ
2015-09-13,201537,397,17366189,RJ
2015-09-20,201538,448,17366189,RJ
2015-09-27,201539,455,17366189,RJ
2015-10-04,201540,437,17366189,RJ
2015-10-11,201541,441,17366189,RJ
2015-10-18,201542,486,17366189,RJ
2015-10-25,201543,442,17366189,RJ
2015-11-01,201544,631,17366189,RJ
2015-11-08,201545,789,17366189,RJ
2015-11-15,201546,930,17366189,RJ
2015-11-22,201547,1284,17366189,RJ
2015-11-29,201548,1790,17366189,RJ
2015-12-06,201549,2360,17366189,RJ
2015-12-13,201550,2724,17366189,RJ
2015-12-20,201551,2503,17366189,RJ
2015-12-27,201552,1889,17366189,RJ
2016-01-03,201601,5179,17366189,RJ
2016-01-10,201602,4697,17366189,RJ
2016-01-17,201603,5177,17366189,RJ
2016-01-24,201604,4810,17366189,RJ
2016-01-31,201605,4522,17366189,RJ
2016-02-07,201606,5128,17366189,RJ
2016-02-14,201607,5926,17366189,RJ
2016-02-21,201608,5300,17366189,RJ
2016-02-28,201609,5128,17366189,RJ
2016-03-06,201610,5185,17366189,RJ
2016-03-13,201611,5555,17366189,RJ
2016-03-20,201612,5624,17366189,RJ
2016-03-27,201613,6513,17366189,RJ
2016-04-03,201614,6338,17366189,RJ
2016-04-10,201615,6173,17366189,RJ
2016-04-17,201616,4873,17366189,RJ
2016-04-24,201617,4535,17366189,RJ
2016-05-01,201618,3108,17366189,RJ
2016-05-08,201619,2785,17366189,RJ
2016-05-15,201620,2226,17366189,RJ
2016-05-22,201621,1379,17366189,RJ
2016-05-29,201622,1167,17366189,RJ
2016-06-05,201623,1019,17366189,RJ
2016-06-12,201624,724,17366189,RJ
2016-06-19,201625,723,17366189,RJ
2016-06-26,201626,705,17366189,RJ
2016-07-03,201627,734,17366189,RJ
2016-07-10,201628,588,17366189,RJ
2016-07-17,201629,410,17366189,RJ
2016-07-24,201630,264,17366189,RJ
2016-07-31,201631,290,17366189,RJ
2016-08-07,201632,241,17366189,RJ
2016-08-14,201633,258,17366189,RJ
2016-08-21,201634,326,17366189,RJ
2016-08-28,201635,217,17366189,RJ
2016-09-04,201636,151,17366189,RJ
2016-09-11,201637,270,17366189,RJ
2016-09-18,201638,196,17366189,RJ
2016-09-25,201639,108,17366189,RJ
2016-10-02,201640,106,17366189,RJ
2016-10-09,201641,201,17366189,RJ
2016-10-16,201642,240,17366189,RJ
2016-10-23,201643,200,17366189,RJ
2016-10-30,201644,178,17366189,RJ
2016-11-06,201645,184,17366189,RJ
2016-11-13,201646,275,17366189,RJ
2016-11-20,201647,301,17366189,RJ
2016-11-27,201648,329,17366189,RJ
2016-12-04,201649,426,17366189,RJ
2016-12-11,201650,325,17366189,RJ
2016-12-18,201651,350,17366189,RJ
2016-12-25,201652,1430,17366189,RJ
2017-01-01,201701,604,17366189,RJ
2017-01-08,201702,544,17366189,RJ
2017-01-15,201703,656,17366189,RJ
2017-01-22,201704,700,17366189,RJ
2017-01-29,201705,625,17366189,RJ
2017-02-05,201706,645,17366189,RJ
2017-02-12,201707,598,17366189,RJ
2017-02-19,201708,406,17366189,RJ
2017-02-26,201709,508,17366189,RJ
2017-03-05,201710,540,17366189,RJ
2017-03-12,201711,579,17366189,RJ
2017-03-19,201712,546,17366189,RJ
2017-03-26,201713,506,17366189,RJ
2017-04-02,201714,486,17366189,RJ
2017-04-09,201715,393,17366189,RJ
2017-04-16,201716,459,17366189,RJ
2017-04-23,201717,459,17366189,RJ
2017-04-30,201718,444,17366189,RJ
2017-05-07,201719,366,17366189,RJ
2017-05-14,201720,406,17366189,RJ
2017-05-21,201721,288,17366189,RJ
2017-05-28,201722,365,17366189,RJ
2017-06-04,201723,401,17366189,RJ
2017-06-11,201724,256,17366189,RJ
2017-06-18,201725,276,17366189,RJ
2017-06-25,201726,224,17366189,RJ
2017-07-02,201727,240,17366189,RJ
2017-07-09,201728,209,17366189,RJ
2017-07-16,201729,178,17366189,RJ
2017-07-23,201730,165,17366189,RJ
2017-07-30,201731,189,17366189,RJ
2017-08-06,201732,124,17366189,RJ
2017-08-13,201733,136,17366189,RJ
2017-08-20,201734,132,17366189,RJ
2017-08-27,201735,132,17366189,RJ
2017-09-03,201736,109,17366189,RJ
2017-09-10,201737,131,17366189,RJ
2017-09-17,201738,153,17366189,RJ
2017-09-24,201739,123,17366189,RJ
2017-10-01,201740,164,17366189,RJ
2017-10-08,201741,152,17366189,RJ
2017-10-15,201742,167,17366189,RJ
2017-10-22,201743,143,17366189,RJ
2017-10-29,201744,147,17366189,RJ
2017-11-05,201745,195,17366189,RJ
2017-11-12,201746,200,17366189,RJ
2017-11-19,201747,183,17366189,RJ
2017-11-26,201748,203,17366189,RJ
2017-12-03,201749,257,17366189,RJ
2017-12-10,201750,290,17366189,RJ
2017-12-17,201751,230,17366189,RJ
2017-12-24,201752,222,17366189,RJ
2017-12-31,201801,408,17366189,RJ
2018-01-07,201802,423,17366189,RJ
2018-01-14,201803,676,17366189,RJ
2018-01-21,201804,588,17366189,RJ
2018-01-28,201805,580,17366189,RJ
2018-02-04,201806,542,17366189,RJ
2018-02-11,201807,599,17366189,RJ
2018-02-18,201808,820,17366189,RJ
2018-02-25,201809,839,17366189,RJ
2018-03-04,201810,1064,17366189,RJ
2018-03-11,201811,1134,17366189,RJ
2018-03-18,201812,1086,17366189,RJ
2018-03-25,201813,1037,17366189,RJ
2018-04-01,201814,1340,17366189,RJ
2018-04-04,201815,1302,17366189,RJ
2018-04-15,201816,1027,17366189,RJ
2018-04-22,201817,838,17366189,RJ
2018-04-29,201818,1017,17366189,RJ
2018-05-06,201819,840,17366189,RJ
2018-05-13,201820,771,17366189,RJ
2018-05-20,201821,540,17366189,RJ
2018-05-27,201822,437,17366189,RJ
2018-06-03,201823,404,17366189,RJ
2018-06-10,201824,411,17366189,RJ
2018-06-17,201825,332,17366189,RJ
2018-06-24,201826,347,17366189,RJ
2018-07-01,201827,441,17366189,RJ
2018-07-08,201828,337,17366189,RJ
2018-07-15,201829,332,17366189,RJ
2018-07-22,201830,285,17366189,RJ
2018-07-29,201831,194,17366189,RJ
2018-08-05,201832,236,17366189,RJ
2018-08-12,201833,168,17366189,RJ
2018-08-19,201834,171,17366189,RJ
2018-08-26,201835,158,17366189,RJ
2018-09-02,201836,105,17366189,RJ
2018-09-09,201837,127,17366189,RJ
2018-09-16,201838,132,17366189,RJ
2018-09-23,201839,120,17366189,RJ
2018-09-30,201840,161,17366189,RJ
2018-10-07,201841,127,17366189,RJ
2018-10-14,201842,164,17366189,RJ
2018-10-21,201843,147,17366189,RJ
2018-10-28,201844,178,17366189,RJ
2018-11-04,201845,185,17366189,RJ
2018-11-11,201846,170,17366189,RJ
2018-11-18,201847,241,17366189,RJ
2018-11-25,201848,262,17366189,RJ
2018-12-02,201849,318,17366189,RJ
2018-12-09,201850,339,17366189,RJ
2018-12-16,201851,311,17366189,RJ
2018-12-23,201852,332,17366189,RJ
2018-12-30,201901,465,17366189,RJ
2019-01-06,201902,521,17366189,RJ
2019-01-13,201903,549,17366189,RJ
2019-01-20,201904,601,17366189,RJ
2019-01-27,201905,585,17366189,RJ
2019-02-03,201906,583,17366189,RJ
2019-02-10,201907,549,17366189,RJ
2019-02-17,201908,563,17366189,RJ
2019-02-24,201909,629,17366189,RJ
2019-03-03,201910,852,17366189,RJ
2019-03-10,201911,1127,17366189,RJ
2019-03-17,201912,1579,17366189,RJ
2019-03-24,201913,1862,17366189,RJ
2019-03-31,201914,2501,17366189,RJ
2019-04-07,201915,2484,17366189,RJ
2019-04-14,201916,2846,17366189,RJ
2019-04-21,201917,3123,17366189,RJ
2019-04-28,201918,3514,17366189,RJ
2019-05-05,201919,3852,17366189,RJ
2019-05-12,201920,3413,17366189,RJ
2019-05-19,201921,3081,17366189,RJ
2019-05-26,201922,2465,17366189,RJ
2019-06-02,201923,1823,17366189,RJ
2019-06-09,201924,1528,17366189,RJ
2019-06-16,201925,1278,17366189,RJ
2019-06-23,201926,1073,17366189,RJ
2019-06-30,201927,1048,17366189,RJ
2019-07-07,201928,613,17366189,RJ
2019-07-14,201929,517,17366189,RJ
2019-07-21,201930,362,17366189,RJ
2019-07-28,201931,345,17366189,RJ
2019-08-04,201932,314,17366189,RJ
2019-08-11,201933,304,17366189,RJ
2019-08-18,201934,209,17366189,RJ
2019-08-25,201935,192,17366189,RJ
2019-09-01,201936,230,17366189,RJ
2019-09-08,201937,186,17366189,RJ
2019-09-15,201938,182,17366189,RJ
2019-09-22,201939,194,17366189,RJ
2019-09-29,201940,173,17366189,RJ
2019-10-06,201941,175,17366189,RJ
2019-10-13,201942,188,17366189,RJ
2019-10-20,201943,176,17366189,RJ
2019-10-27,201944,182,17366189,RJ
2019-11-03,201945,187,17366189,RJ
2019-11-10,201946,198,17366189,RJ
2019-11-17,201947,159,17366189,RJ
2019-11-24,201948,204,17366189,RJ
2019-12-01,201949,202,17366189,RJ
2019-12-08,201950,262,17366189,RJ
2019-12-15,201951,250,17366189,RJ
2019-12-22,201952,194,17366189,RJ
2019-12-29,202001,250,17366189,RJ
