"ew_start","sum_of_cases","dengue","sintomas.dengue","uf","lwr","upr","prediction"
2022-01-09,723,6,2,"BA",706.75,2090.58823529412,1135.56326495417
2022-01-16,742,6,2,"BA",706.75,2090.58823529412,1135.56326495417
2022-01-23,734,5,1,"BA",529.5,1727.41176470588,1005.54793070786
2022-01-30,830,4,1,"BA",335.25,1450.82352941176,722.626349797218
2022-02-06,910,5,1,"BA",529.5,1727.41176470588,1005.54793070786
2022-02-13,1071,5,1,"BA",529.5,1727.41176470588,1005.54793070786
2022-02-20,1203,5,1,"BA",529.5,1727.41176470588,1005.54793070786
2022-02-27,1572,6,1,"BA",723.75,2004,1288.46951161851
2022-03-06,1791,5,1,"BA",529.5,1727.41176470588,1005.54793070786
2022-03-13,2154,6,1,"BA",723.75,2004,1288.46951161851
2022-03-20,2528,8,2,"BA",1095.25,2643.76470588235,1701.40642677547
2022-03-27,2712,7,2,"BA",901,2367.17647058824,1418.48484586482
2022-04-03,2949,8,2,"BA",1095.25,2643.76470588235,1701.40642677547
2022-04-10,2651,7,2,"BA",901,2367.17647058824,1418.48484586482
2022-04-17,2980,8,2,"BA",1095.25,2643.76470588235,1701.40642677547
2022-04-24,3111,12,4,"BA",1838.25,3923.29411764706,2527.28025708938
2022-05-01,3030,11,3,"BA",1661,3560.11764705882,2397.26492284307
2022-05-08,2756,11,3,"BA",1661,3560.11764705882,2397.26492284307
2022-05-15,2633,9,3,"BA",1272.5,3006.94117647059,1831.42176102178
2022-05-22,2045,9,3,"BA",1272.5,3006.94117647059,1831.42176102178
2022-05-29,1816,9,2,"BA",1289.5,2920.35294117647,1984.32800768611
2022-06-05,1540,8,2,"BA",1095.25,2643.76470588235,1701.40642677547
2022-06-12,1126,7,2,"BA",901,2367.17647058824,1418.48484586482
2022-06-19,937,6,2,"BA",706.75,2090.58823529412,1135.56326495417
2022-06-26,970,5,2,"BA",512.5,1814,852.641684043528
2022-07-03,850,6,2,"BA",706.75,2090.58823529412,1135.56326495417
2022-07-10,786,5,1,"BA",529.5,1727.41176470588,1005.54793070786
2022-07-17,626,4,2,"BA",318.25,1537.41176470588,569.720103132881
2022-07-24,581,4,1,"BA",335.25,1450.82352941176,722.626349797218
2022-07-31,605,5,1,"BA",529.5,1727.41176470588,1005.54793070786
2022-08-07,576,5,1,"BA",529.5,1727.41176470588,1005.54793070786
2022-08-14,540,4,1,"BA",335.25,1450.82352941176,722.626349797218
2022-08-21,499,3,1,"BA",141,1174.23529411765,439.704768886571
2022-08-28,419,4,1,"BA",335.25,1450.82352941176,722.626349797218
2022-09-04,375,3,1,"BA",141,1174.23529411765,439.704768886571
2022-09-11,362,4,1,"BA",335.25,1450.82352941176,722.626349797218
2022-09-18,383,3,1,"BA",141,1174.23529411765,439.704768886571
2022-09-25,376,4,1,"BA",335.25,1450.82352941176,722.626349797218
2022-10-02,411,3,0,"BA",158,1087.64705882353,592.611015550907
2022-10-09,376,3,1,"BA",141,1174.23529411765,439.704768886571
2022-10-16,379,4,1,"BA",335.25,1450.82352941176,722.626349797218
2022-10-23,338,3,1,"BA",141,1174.23529411765,439.704768886571
2022-10-30,312,3,1,"BA",141,1174.23529411765,439.704768886571
2022-11-06,368,4,1,"BA",335.25,1450.82352941176,722.626349797218
2022-11-13,402,4,1,"BA",335.25,1450.82352941176,722.626349797218
2022-11-20,459,4,1,"BA",335.25,1450.82352941176,722.626349797218
2022-11-27,490,3,1,"BA",141,1174.23529411765,439.704768886571
2022-12-04,535,4,1,"BA",335.25,1450.82352941176,722.626349797218
2022-12-11,490,3,1,"BA",141,1174.23529411765,439.704768886571
2022-12-18,468,4,1,"BA",335.25,1450.82352941176,722.626349797218
2022-12-25,642,5,2,"BA",512.5,1814,852.641684043528
2023-01-01,1200,4,1,"BA",335.25,1450.82352941176,722.626349797218
2023-01-08,1302,4,1,"BA",335.25,1450.82352941176,722.626349797218
2023-01-15,1419,5,1,"BA",529.5,1727.41176470588,1005.54793070786
2023-01-22,1793,5,2,"BA",512.5,1814,852.641684043528
2023-01-29,2192,6,2,"BA",706.75,2090.58823529412,1135.56326495417
2023-02-05,2578,7,2,"BA",901,2367.17647058824,1418.48484586482
2023-02-12,2004,6,1,"BA",723.75,2004,1288.46951161851
2023-02-19,2146,5,2,"BA",512.5,1814,852.641684043528
2023-02-26,2416,9,3,"BA",1272.5,3006.94117647059,1831.42176102178
2023-03-05,2509,7,2,"BA",901,2367.17647058824,1418.48484586482
2023-03-12,2393,9,3,"BA",1272.5,3006.94117647059,1831.42176102178
2023-03-19,2450,9,3,"BA",1272.5,3006.94117647059,1831.42176102178
2023-03-26,2333,13,4,"BA",2032.5,4199.88235294118,2810.20183800003
2023-04-02,2115,11,3,"BA",1661,3560.11764705882,2397.26492284307
2023-04-09,2607,11,3,"BA",1661,3560.11764705882,2397.26492284307
2023-04-16,2406,10,4,"BA",1449.75,3370.11764705882,1961.43709526809
2023-04-23,2375,9,3,"BA",1272.5,3006.94117647059,1831.42176102178
2023-04-30,2839,10,3,"BA",1466.75,3283.52941176471,2114.34334193242
2023-05-07,2682,10,3,"BA",1466.75,3283.52941176471,2114.34334193242
2023-05-14,2698,10,3,"BA",1466.75,3283.52941176471,2114.34334193242
2023-05-21,2148,10,3,"BA",1466.75,3283.52941176471,2114.34334193242
2023-05-28,2267,10,2,"BA",1483.75,3196.94117647059,2267.24958859676
