"ew_start","sum_of_cases","dengue","sintomas.dengue","tratamento.dengue","uf","lwr","upr","prediction"
2023-09-17,75,0,0,0,"AP",-18.4057283615134,59.05,20.3221358192433
2023-09-24,50,0,0,0,"AP",-18.4057283615134,59.05,20.3221358192433
2023-10-01,58,0,0,0,"AP",-18.4057283615134,59.05,20.3221358192433
2023-10-08,49,0,0,0,"AP",-18.4057283615134,59.05,20.3221358192433
2023-10-15,36,0,0,0,"AP",-18.4057283615134,59.05,20.3221358192433
2023-10-22,23,0,0,0,"AP",-18.4057283615134,59.05,20.3221358192433
2023-10-29,50,0,0,0,"AP",-18.4057283615134,59.05,20.3221358192433
2023-11-05,47,0,0,0,"AP",-18.4057283615134,59.05,20.3221358192433
2023-11-12,34,0,0,0,"AP",-18.4057283615134,59.05,20.3221358192433
2023-11-19,42,8,0,0,"AP",-10.6586635934952,66.7970647680182,28.0692005872615
2023-11-26,29,0,0,0,"AP",-18.4057283615134,59.05,20.3221358192433
2023-12-03,34,0,0,0,"AP",-18.4057283615134,59.05,20.3221358192433
2023-12-10,22,0,0,0,"AP",-18.4057283615134,59.05,20.3221358192433
2023-12-17,9,0,0,0,"AP",-18.4057283615134,59.05,20.3221358192433
2023-12-24,57,0,0,0,"AP",-18.4057283615134,59.05,20.3221358192433
2023-12-31,197,0,0,0,"AP",-18.4057283615134,59.05,20.3221358192433
2024-01-07,297,11,10,0,"AP",8.75832605008571,86.2140544115991,47.4861902308424
2024-01-14,353,20,0,0,"AP",0.961933558532216,78.4176619200456,39.6897977392889
2024-01-21,236,18,0,0,"AP",-0.974832633472346,76.480895728041,37.7530315472843
2024-01-28,213,36,0,0,"AP",16.4560630945687,93.9117914560821,55.1839272753254
2024-02-04,54,46,15,0,"AP",50.9076545879526,128.363382949466,89.6355187687092
2024-02-11,3,58,0,0,"AP",37.7604912066189,115.216219568132,76.4883553873756
2019-03-03,118,6,0,0,"AM",-152.998604853989,464.111728658476,155.556561902244
2019-03-10,77,11,0,0,"AM",-78.777146458884,538.33318705358,229.778020297348
2019-03-17,103,14,0,0,"AM",-34.2442714218213,582.866062090643,274.310895334411
2019-03-24,66,9,0,0,"AM",-108.465729816926,508.644603695539,200.089436939306
2019-03-31,83,8,5,0,"AM",-94.360224191326,522.750109321138,214.194942564906
2019-04-07,86,12,0,0,"AM",-63.9328547798631,553.177478732601,244.622311976369
2019-04-14,103,9,0,0,"AM",-108.465729816926,508.644603695539,200.089436939306
2019-04-21,124,10,0,0,"AM",-93.621438137905,523.488895374559,214.933728618327
2019-04-28,105,8,0,0,"AM",-123.310021495947,493.800312016518,185.245145260285
2019-05-05,86,9,0,0,"AM",-108.465729816926,508.644603695539,200.089436939306
2019-05-12,82,10,0,0,"AM",-93.621438137905,523.488895374559,214.933728618327
2019-05-19,65,5,0,0,"AM",-167.84289653301,449.267436979455,140.712270223223
2019-05-26,98,12,0,0,"AM",-63.9328547798631,553.177478732601,244.622311976369
2019-06-02,85,8,0,0,"AM",-123.310021495947,493.800312016518,185.245145260285
2019-06-09,100,12,6,0,"AM",-29.1930980143182,587.917235498146,279.362068741914
2019-06-16,70,9,0,0,"AM",-108.465729816926,508.644603695539,200.089436939306
2019-06-23,65,5,0,0,"AM",-167.84289653301,449.267436979455,140.712270223223
2019-06-30,90,4,0,0,"AM",-182.68718821203,434.423145300434,125.867978544202
2019-07-07,86,0,0,0,"AM",-242.064354928114,375.04597858435,66.490811828118
2019-07-14,58,7,0,0,"AM",-138.154313174968,478.956020337497,170.400853581264
2019-07-21,67,7,0,0,"AM",-138.154313174968,478.956020337497,170.400853581264
2019-07-28,65,9,0,0,"AM",-108.465729816926,508.644603695539,200.089436939306
2019-08-04,58,6,0,0,"AM",-152.998604853989,464.111728658476,155.556561902244
2019-08-11,64,0,4,0,"AM",-218.904517084418,398.205816428047,89.6506496718146
2019-08-18,48,8,0,0,"AM",-123.310021495947,493.800312016518,185.245145260285
2019-08-25,54,8,0,0,"AM",-123.310021495947,493.800312016518,185.245145260285
2019-09-01,62,5,0,0,"AM",-167.84289653301,449.267436979455,140.712270223223
2019-09-08,62,0,0,0,"AM",-242.064354928114,375.04597858435,66.490811828118
2019-09-15,60,5,0,0,"AM",-167.84289653301,449.267436979455,140.712270223223
2019-09-22,109,7,0,0,"AM",-138.154313174968,478.956020337497,170.400853581264
2019-09-29,135,6,0,0,"AM",-152.998604853989,464.111728658476,155.556561902244
2019-10-06,151,8,0,0,"AM",-123.310021495947,493.800312016518,185.245145260285
2019-10-13,230,9,0,0,"AM",-108.465729816926,508.644603695539,200.089436939306
2019-10-20,312,5,0,0,"AM",-167.84289653301,449.267436979455,140.712270223223
2019-10-27,318,6,0,0,"AM",-152.998604853989,464.111728658476,155.556561902244
2019-11-03,314,12,0,0,"AM",-63.9328547798631,553.177478732601,244.622311976369
2019-11-10,367,10,0,0,"AM",-93.621438137905,523.488895374559,214.933728618327
2019-11-17,439,10,0,0,"AM",-93.621438137905,523.488895374559,214.933728618327
2019-11-24,429,11,0,0,"AM",-78.777146458884,538.33318705358,229.778020297348
2019-12-01,476,12,0,0,"AM",-63.9328547798631,553.177478732601,244.622311976369
2019-12-08,472,0,0,0,"AM",-242.064354928114,375.04597858435,66.490811828118
2019-12-15,374,0,0,0,"AM",-242.064354928114,375.04597858435,66.490811828118
2019-12-22,308,8,0,0,"AM",-123.310021495947,493.800312016518,185.245145260285
2019-12-29,320,14,5,0,"AM",-5.29447411720048,611.815859395264,303.260692639032
2020-01-05,552,11,0,0,"AM",-78.777146458884,538.33318705358,229.778020297348
2020-01-12,460,8,4,0,"AM",-100.15018365225,516.960149860214,208.404983103982
2020-01-19,375,5,0,0,"AM",-167.84289653301,449.267436979455,140.712270223223
2020-01-26,413,13,0,0,"AM",-49.0885631008422,568.021770411622,259.46660365539
2020-02-02,337,15,0,0,"AM",-19.3999797428003,597.710353769664,289.155187013432
2020-02-09,349,18,0,0,"AM",25.1328952942624,642.243228806727,333.688062050495
2020-02-16,278,13,0,0,"AM",-49.0885631008422,568.021770411622,259.46660365539
2020-02-23,271,13,0,0,"AM",-49.0885631008422,568.021770411622,259.46660365539
2020-03-01,383,14,0,0,"AM",-34.2442714218213,582.866062090643,274.310895334411
2020-03-08,369,17,4,5,"AM",210.159904965025,827.27023847749,518.715071721257
2020-03-15,275,27,6,0,"AM",193.471277170996,810.58161068346,502.026443927228
2020-03-22,175,19,4,0,"AM",63.1370248169799,680.247358329444,371.692191573212
2020-03-29,231,21,6,0,"AM",104.40552709687,721.515860609335,412.960693853102
2020-04-05,177,27,7,0,"AM",199.26123663192,816.371570144384,507.816403388152
2020-04-12,185,25,10,0,"AM",186.94253165665,804.052865169115,495.497698412883
2020-04-19,172,18,8,0,"AM",71.4525709816557,688.56290449412,380.007737737888
2020-04-26,155,18,7,0,"AM",65.6626115207316,682.772945033196,374.217778276964
2020-05-03,144,10,4,0,"AM",-70.4616002942083,546.648733218256,238.093566462024
2020-05-10,195,6,3,0,"AM",-135.628726471216,481.481607041248,172.926440285016
2020-05-17,197,8,0,0,"AM",-123.310021495947,493.800312016518,185.245145260285
2020-05-24,199,13,0,0,"AM",-49.0885631008422,568.021770411622,259.46660365539
2020-05-31,211,15,3,0,"AM",-2.03010136002786,615.080232152437,306.525065396204
2020-06-07,199,11,0,0,"AM",-78.777146458884,538.33318705358,229.778020297348
2020-06-14,222,9,0,0,"AM",-108.465729816926,508.644603695539,200.089436939306
2020-06-21,144,6,0,0,"AM",-152.998604853989,464.111728658476,155.556561902244
2020-06-28,168,6,0,0,"AM",-152.998604853989,464.111728658476,155.556561902244
2020-07-05,149,11,0,0,"AM",-78.777146458884,538.33318705358,229.778020297348
2020-07-12,94,10,0,0,"AM",-93.621438137905,523.488895374559,214.933728618327
2020-07-19,106,12,0,0,"AM",-63.9328547798631,553.177478732601,244.622311976369
2020-07-26,86,6,0,0,"AM",-152.998604853989,464.111728658476,155.556561902244
2020-08-02,72,9,0,0,"AM",-108.465729816926,508.644603695539,200.089436939306
2020-08-09,89,5,0,0,"AM",-167.84289653301,449.267436979455,140.712270223223
2020-08-16,90,6,0,0,"AM",-152.998604853989,464.111728658476,155.556561902244
2020-08-23,92,4,0,0,"AM",-182.68718821203,434.423145300434,125.867978544202
2020-08-30,88,4,0,0,"AM",-182.68718821203,434.423145300434,125.867978544202
2020-09-06,75,9,5,0,"AM",-79.5159325123051,537.594401000159,229.039234243927
2020-09-13,66,8,4,0,"AM",-100.15018365225,516.960149860214,208.404983103982
2020-09-20,119,4,3,0,"AM",-165.317309829258,451.793023683206,143.237856926974
2020-09-27,116,6,0,0,"AM",-152.998604853989,464.111728658476,155.556561902244
2020-10-04,127,8,0,0,"AM",-123.310021495947,493.800312016518,185.245145260285
2020-10-11,109,6,0,0,"AM",-152.998604853989,464.111728658476,155.556561902244
2020-10-18,130,7,0,0,"AM",-138.154313174968,478.956020337497,170.400853581264
2020-10-25,135,4,0,0,"AM",-182.68718821203,434.423145300434,125.867978544202
2020-11-01,131,7,0,0,"AM",-138.154313174968,478.956020337497,170.400853581264
2020-11-08,128,7,3,0,"AM",-120.784434792195,496.325898720269,187.770731964037
2020-11-15,136,6,0,0,"AM",-152.998604853989,464.111728658476,155.556561902244
2020-11-22,169,14,7,0,"AM",6.28544480464785,623.395778317112,314.84061156088
2020-11-29,161,9,0,0,"AM",-108.465729816926,508.644603695539,200.089436939306
2020-12-06,251,12,4,0,"AM",-40.7730169361665,576.337316576298,267.782149820066
2020-12-13,204,12,0,0,"AM",-63.9328547798631,553.177478732601,244.622311976369
2020-12-20,207,9,0,0,"AM",-108.465729816926,508.644603695539,200.089436939306
2020-12-27,143,18,10,0,"AM",83.032489903504,700.142823415968,391.587656659736
2021-01-03,310,26,10,0,"AM",201.786823335671,818.897156848136,510.341990091904
2021-01-10,304,15,7,0,"AM",21.1297364836688,638.240069996133,329.684903239901
2021-01-17,348,18,7,0,"AM",65.6626115207316,682.772945033196,374.217778276964
2021-01-24,323,22,5,0,"AM",113.459859314967,730.570192827431,422.015026071199
2021-01-31,408,16,5,0,"AM",24.3941092408414,641.504442753306,332.949275997074
2021-02-07,457,15,3,0,"AM",-2.03010136002786,615.080232152437,306.525065396204
2021-02-14,513,19,6,0,"AM",74.7169437388283,691.827277251293,383.27211049506
2021-02-21,544,18,4,0,"AM",48.292733137959,665.403066650423,356.847899894191
2021-02-28,649,25,9,0,"AM",181.152572195726,798.262905708191,489.707738951959
2021-03-07,579,14,7,0,"AM",6.28544480464785,623.395778317112,314.84061156088
2021-03-14,658,17,4,0,"AM",33.4484414589381,650.558774971402,342.00360821517
2021-03-21,581,25,5,0,"AM",157.99273435203,775.103067864494,466.547901108262
2021-03-28,569,17,4,0,"AM",33.4484414589381,650.558774971402,342.00360821517
2021-04-04,532,18,5,0,"AM",54.0826925988832,671.193026111348,362.637859355115
2021-04-11,454,19,0,0,"AM",39.9771869732833,657.087520485748,348.532353729516
2021-04-18,401,27,5,0,"AM",187.681317710072,804.791651222536,496.236484466304
2021-04-25,453,18,6,0,"AM",59.8726520598074,676.982985572272,368.42781881604
2021-05-02,432,18,0,0,"AM",25.1328952942624,642.243228806727,333.688062050495
2021-05-09,452,17,0,0,"AM",10.2886036152415,627.398937127706,318.843770371474
2021-05-16,340,23,5,4,"AM",269.673321798858,886.783655311322,578.22848855509
2021-05-23,326,18,6,0,"AM",59.8726520598074,676.982985572272,368.42781881604
2021-05-30,358,11,3,0,"AM",-61.4072680761116,555.703065436353,247.147898680121
2021-06-06,347,13,4,0,"AM",-25.9287252571456,591.181608255319,282.626441499087
2021-06-13,287,15,0,0,"AM",-19.3999797428003,597.710353769664,289.155187013432
2021-06-20,272,11,5,0,"AM",-49.8273491542632,567.282984358201,258.727817601969
2021-06-27,248,9,3,0,"AM",-91.0958514341534,526.014482078311,217.459315322079
2021-07-04,292,13,4,0,"AM",-25.9287252571456,591.181608255319,282.626441499087
2021-07-11,214,17,0,0,"AM",10.2886036152415,627.398937127706,318.843770371474
2021-07-18,227,9,0,0,"AM",-108.465729816926,508.644603695539,200.089436939306
2021-07-25,185,9,0,0,"AM",-108.465729816926,508.644603695539,200.089436939306
2021-08-01,200,11,7,0,"AM",-38.2474302324149,578.86290328005,270.307736523817
2021-08-08,176,10,0,0,"AM",-93.621438137905,523.488895374559,214.933728618327
2021-08-15,142,13,0,0,"AM",-49.0885631008422,568.021770411622,259.46660365539
2021-08-22,120,9,0,0,"AM",-108.465729816926,508.644603695539,200.089436939306
2021-08-29,111,8,0,0,"AM",-123.310021495947,493.800312016518,185.245145260285
2021-09-05,132,8,0,0,"AM",-123.310021495947,493.800312016518,185.245145260285
2021-09-12,89,10,0,0,"AM",-93.621438137905,523.488895374559,214.933728618327
2021-09-19,99,8,0,0,"AM",-123.310021495947,493.800312016518,185.245145260285
2021-09-26,78,10,0,0,"AM",-93.621438137905,523.488895374559,214.933728618327
2021-10-03,83,7,0,0,"AM",-138.154313174968,478.956020337497,170.400853581264
2021-10-10,71,4,0,0,"AM",-182.68718821203,434.423145300434,125.867978544202
2021-10-17,99,7,0,0,"AM",-138.154313174968,478.956020337497,170.400853581264
2021-10-24,63,5,0,0,"AM",-167.84289653301,449.267436979455,140.712270223223
2021-10-31,71,4,6,0,"AM",-147.947431446486,469.162902065979,160.607735309747
2021-11-07,95,5,0,0,"AM",-167.84289653301,449.267436979455,140.712270223223
2021-11-14,149,7,0,0,"AM",-138.154313174968,478.956020337497,170.400853581264
2021-11-21,146,10,0,0,"AM",-93.621438137905,523.488895374559,214.933728618327
2021-11-28,140,0,5,0,"AM",-213.114557623493,403.995775888971,95.4406091327388
2021-12-05,164,8,0,0,"AM",-123.310021495947,493.800312016518,185.245145260285
2021-12-12,134,7,0,0,"AM",-138.154313174968,478.956020337497,170.400853581264
2021-12-19,92,6,0,0,"AM",-152.998604853989,464.111728658476,155.556561902244
2021-12-26,6,4,0,0,"AM",-182.68718821203,434.423145300434,125.867978544202
2022-01-02,210,6,5,0,"AM",-124.048807549368,493.061525963097,184.506359206864
2022-01-09,163,10,0,0,"AM",-93.621438137905,523.488895374559,214.933728618327
2022-01-16,133,11,0,0,"AM",-78.777146458884,538.33318705358,229.778020297348
2022-01-23,171,11,0,0,"AM",-78.777146458884,538.33318705358,229.778020297348
2022-01-30,180,7,0,0,"AM",-138.154313174968,478.956020337497,170.400853581264
2022-02-06,175,6,0,0,"AM",-152.998604853989,464.111728658476,155.556561902244
2022-02-13,212,10,3,0,"AM",-76.2515597551325,540.858773757332,232.3036070011
2022-02-20,191,10,0,0,"AM",-93.621438137905,523.488895374559,214.933728618327
2022-02-27,242,11,0,0,"AM",-78.777146458884,538.33318705358,229.778020297348
2022-03-06,226,14,0,0,"AM",-34.2442714218213,582.866062090643,274.310895334411
2022-03-13,267,14,3,0,"AM",-16.8743930390488,600.235940473416,291.680773717183
2022-03-20,262,18,3,0,"AM",42.5027736770349,659.613107189499,351.057940433267
2022-03-27,272,15,0,0,"AM",-19.3999797428003,597.710353769664,289.155187013432
2022-04-03,219,17,0,0,"AM",10.2886036152415,627.398937127706,318.843770371474
2022-04-10,224,13,0,0,"AM",-49.0885631008422,568.021770411622,259.46660365539
2022-04-17,255,14,4,0,"AM",-11.0844335781247,606.02589993434,297.470733178108
2022-04-24,218,16,3,0,"AM",12.814190318993,629.924523831457,321.369357075225
2022-05-01,241,17,6,0,"AM",45.0283603807864,662.138693893251,353.583527137019
2022-05-08,284,15,0,0,"AM",-19.3999797428003,597.710353769664,289.155187013432
2022-05-15,293,17,8,0,"AM",56.6082793026347,673.718612815099,365.163446058867
2022-05-22,252,19,5,0,"AM",68.9269842779041,686.037317790369,377.482151034136
2022-05-29,220,19,5,0,"AM",68.9269842779041,686.037317790369,377.482151034136
2022-06-05,176,14,3,0,"AM",-16.8743930390488,600.235940473416,291.680773717183
2022-06-12,194,16,0,0,"AM",-4.55568806377943,612.554645448685,303.999478692453
2022-06-19,131,11,3,3,"AM",44.6196100275407,661.729943540005,353.174776783773
2022-06-26,125,8,4,0,"AM",-100.15018365225,516.960149860214,208.404983103982
2022-07-03,155,9,0,0,"AM",-108.465729816926,508.644603695539,200.089436939306
2022-07-10,159,7,0,0,"AM",-138.154313174968,478.956020337497,170.400853581264
2022-07-17,127,9,4,0,"AM",-85.3058919732293,531.804441539235,223.249274783003
2022-07-24,105,10,0,0,"AM",-93.621438137905,523.488895374559,214.933728618327
2022-07-31,139,10,3,0,"AM",-76.2515597551325,540.858773757332,232.3036070011
2022-08-07,88,7,0,0,"AM",-138.154313174968,478.956020337497,170.400853581264
2022-08-14,96,9,0,0,"AM",-108.465729816926,508.644603695539,200.089436939306
2022-08-21,59,9,0,0,"AM",-108.465729816926,508.644603695539,200.089436939306
2022-08-28,76,7,0,0,"AM",-138.154313174968,478.956020337497,170.400853581264
2022-09-04,113,5,0,0,"AM",-167.84289653301,449.267436979455,140.712270223223
2022-09-11,186,10,0,0,"AM",-93.621438137905,523.488895374559,214.933728618327
2022-09-18,202,8,0,0,"AM",-123.310021495947,493.800312016518,185.245145260285
2022-09-25,295,6,0,0,"AM",-152.998604853989,464.111728658476,155.556561902244
2022-10-02,317,5,0,0,"AM",-167.84289653301,449.267436979455,140.712270223223
2022-10-09,315,7,0,0,"AM",-138.154313174968,478.956020337497,170.400853581264
2022-10-16,269,10,2,0,"AM",-82.0415192160567,535.068814296408,226.513647540176
2022-10-23,252,9,0,0,"AM",-108.465729816926,508.644603695539,200.089436939306
2022-10-30,323,5,0,0,"AM",-167.84289653301,449.267436979455,140.712270223223
2022-11-06,363,12,0,0,"AM",-63.9328547798631,553.177478732601,244.622311976369
2022-11-13,294,9,0,0,"AM",-108.465729816926,508.644603695539,200.089436939306
2022-11-20,317,11,0,0,"AM",-78.777146458884,538.33318705358,229.778020297348
2022-11-27,294,12,0,0,"AM",-63.9328547798631,553.177478732601,244.622311976369
2022-12-04,267,9,0,0,"AM",-108.465729816926,508.644603695539,200.089436939306
2022-12-11,345,9,0,0,"AM",-108.465729816926,508.644603695539,200.089436939306
2022-12-18,293,9,0,0,"AM",-108.465729816926,508.644603695539,200.089436939306
2022-12-25,326,10,5,0,"AM",-64.6716408332842,552.43869267918,243.883525922948
2023-01-01,661,11,0,0,"AM",-78.777146458884,538.33318705358,229.778020297348
2023-01-08,607,6,3,0,"AM",-135.628726471216,481.481607041248,172.926440285016
2023-01-15,648,9,5,0,"AM",-79.5159325123051,537.594401000159,229.039234243927
2023-01-22,669,7,0,4,"AM",3.21485762990199,620.325191142366,311.770024386134
2023-01-29,792,10,5,0,"AM",-64.6716408332842,552.43869267918,243.883525922948
2023-02-05,710,11,0,0,"AM",-78.777146458884,538.33318705358,229.778020297348
2023-02-12,497,14,5,0,"AM",-5.29447411720048,611.815859395264,303.260692639032
2023-02-19,462,16,0,0,"AM",-4.55568806377943,612.554645448685,303.999478692453
2023-02-26,506,18,4,3,"AM",154.319611241611,771.429944754076,462.874777997844
2023-03-05,496,14,3,0,"AM",-16.8743930390488,600.235940473416,291.680773717183
2023-03-12,447,15,5,0,"AM",9.54981756182048,626.660151074285,318.104984318053
2023-03-19,411,18,3,0,"AM",42.5027736770349,659.613107189499,351.057940433267
2023-03-26,375,21,3,0,"AM",87.0356487140976,704.145982226562,395.59081547033
2023-04-02,363,14,4,0,"AM",-11.0844335781247,606.02589993434,297.470733178108
2023-04-09,419,15,5,0,"AM",9.54981756182048,626.660151074285,318.104984318053
2023-04-16,460,13,4,0,"AM",-25.9287252571456,591.181608255319,282.626441499087
2023-04-23,414,17,4,0,"AM",33.4484414589381,650.558774971402,342.00360821517
2023-04-30,455,11,0,0,"AM",-78.777146458884,538.33318705358,229.778020297348
2023-05-07,333,17,6,0,"AM",45.0283603807864,662.138693893251,353.583527137019
2023-05-14,423,14,5,0,"AM",-5.29447411720048,611.815859395264,303.260692639032
2023-05-21,344,14,4,0,"AM",-11.0844335781247,606.02589993434,297.470733178108
2023-05-28,285,12,3,3,"AM",59.4639017065616,676.574235219026,368.019068462794
2023-06-04,239,9,3,0,"AM",-91.0958514341534,526.014482078311,217.459315322079
2023-06-11,228,10,2,0,"AM",-82.0415192160567,535.068814296408,226.513647540176
2023-06-18,245,12,0,0,"AM",-63.9328547798631,553.177478732601,244.622311976369
2023-06-25,231,11,4,0,"AM",-55.6173086151874,561.493024897277,252.937858141045
2023-07-02,269,12,4,0,"AM",-40.7730169361665,576.337316576298,267.782149820066
2023-07-09,268,11,0,0,"AM",-78.777146458884,538.33318705358,229.778020297348
2023-07-16,259,9,3,0,"AM",-91.0958514341534,526.014482078311,217.459315322079
2023-07-23,264,8,0,0,"AM",-123.310021495947,493.800312016518,185.245145260285
2023-07-30,192,8,0,0,"AM",-123.310021495947,493.800312016518,185.245145260285
2023-08-06,175,8,0,0,"AM",-123.310021495947,493.800312016518,185.245145260285
2023-08-13,216,11,3,0,"AM",-61.4072680761116,555.703065436353,247.147898680121
2023-08-20,202,6,0,0,"AM",-152.998604853989,464.111728658476,155.556561902244
2023-08-27,186,8,0,0,"AM",-123.310021495947,493.800312016518,185.245145260285
2023-09-03,177,6,0,0,"AM",-152.998604853989,464.111728658476,155.556561902244
2023-09-10,183,7,0,0,"AM",-138.154313174968,478.956020337497,170.400853581264
2023-09-17,173,9,0,0,"AM",-108.465729816926,508.644603695539,200.089436939306
2023-09-24,164,8,0,0,"AM",-123.310021495947,493.800312016518,185.245145260285
2023-10-01,170,8,0,0,"AM",-123.310021495947,493.800312016518,185.245145260285
2023-10-08,137,6,0,0,"AM",-152.998604853989,464.111728658476,155.556561902244
2023-10-15,197,5,0,0,"AM",-167.84289653301,449.267436979455,140.712270223223
2023-10-22,162,7,0,0,"AM",-138.154313174968,478.956020337497,170.400853581264
2023-10-29,151,6,0,0,"AM",-152.998604853989,464.111728658476,155.556561902244
2023-11-05,245,9,0,0,"AM",-108.465729816926,508.644603695539,200.089436939306
2023-11-12,195,9,0,0,"AM",-108.465729816926,508.644603695539,200.089436939306
2023-11-19,235,9,0,0,"AM",-108.465729816926,508.644603695539,200.089436939306
2023-11-26,289,11,0,0,"AM",-78.777146458884,538.33318705358,229.778020297348
2023-12-03,317,15,0,3,"AM",86.626898360852,703.737231873316,395.182065117084
2023-12-10,365,15,5,0,"AM",9.54981756182048,626.660151074285,318.104984318053
2023-12-17,415,26,10,0,"AM",201.786823335671,818.897156848136,510.341990091904
2023-12-24,561,52,14,0,"AM",610.898244833912,1228.00857834638,919.453411590144
2023-12-31,1781,87,29,0,"AM",1217.29784551351,1834.40817902597,1525.85301226974
2024-01-07,1790,77,20,4,"AM",1158.11446437985,1775.22479789231,1466.66963113608
2024-01-14,2234,88,26,4,"AM",1356.14142961462,1973.25176312709,1664.69659637086
2024-01-21,1617,82,21,0,"AM",1096.75671143101,1713.86704494347,1405.31187818724
2024-01-28,1405,59,18,0,"AM",737.968124430755,1355.07845794322,1046.52329118699
2024-02-04,816,69,20,0,"AM",897.990960142813,1515.10129365528,1206.54612689905
2024-02-11,215,72,18,0,"AM",930.943916258027,1548.05424977049,1239.49908301426
2019-03-03,1488,8,2,0,"BA",231.929817801574,2352.53494511802,1292.2323814598
2019-03-10,1583,9,2,1,"BA",516.285421816445,2636.89054913289,1576.58798547467
2019-03-17,2009,11,2,0,"BA",952.048084511678,3072.65321182812,2012.3506481699
2019-03-24,2092,11,3,0,"BA",786.261890485948,2906.86701780239,1846.56445414417
2019-03-31,2305,12,3,0,"BA",1026.30131272265,3146.90644003909,2086.60387638087
2019-04-07,2106,14,4,0,"BA",1340.59396317032,3461.19909048677,2400.89652682854
2019-04-14,2405,11,3,0,"BA",786.261890485948,2906.86701780239,1846.56445414417
2019-04-21,2837,16,4,0,"BA",1820.67280764372,3941.27793496017,2880.97537130195
2019-04-28,3623,20,5,0,"BA",2615.0443025648,4735.64942988124,3675.34686622302
2019-05-05,3981,17,4,0,"BA",2060.71222988042,4181.31735719687,3121.01479353865
2019-05-12,4318,18,5,0,"BA",2134.9654580914,4255.57058540784,3195.26802174962
2019-05-19,4284,20,5,0,"BA",2615.0443025648,4735.64942988124,3675.34686622302
2019-05-26,4191,18,4,0,"BA",2300.75165211713,4421.35677943357,3361.05421577535
2019-06-02,3662,19,4,1,"BA",2585.107256132,4705.71238344844,3645.40981979022
2019-06-09,3005,17,5,1,"BA",1939.24221763286,4059.84734494931,2999.54478129109
2019-06-16,2246,17,5,0,"BA",1894.9260358547,4015.53116317114,2955.22859951292
2019-06-23,2086,13,4,0,"BA",1100.55454093362,3221.15966825006,2160.85710459184
2019-06-30,2333,14,5,0,"BA",1174.80776914459,3295.41289646104,2235.11033280281
2019-07-07,2316,14,3,0,"BA",1506.38015719605,3626.9852845125,2566.68272085427
2019-07-14,1978,13,3,0,"BA",1266.34073495935,3386.94586227579,2326.64329861757
2019-07-21,1688,10,3,0,"BA",546.222468249247,2666.82759556569,1606.52503190747
2019-07-28,1592,12,2,0,"BA",1192.08750674838,3312.69263406482,2252.3900704066
2019-08-04,1507,9,2,0,"BA",471.969240038276,2592.57436735472,1532.2718036965
2019-08-11,1268,9,2,0,"BA",471.969240038276,2592.57436735472,1532.2718036965
2019-08-18,1138,8,2,0,"BA",231.929817801574,2352.53494511802,1292.2323814598
2019-08-25,1082,8,2,0,"BA",231.929817801574,2352.53494511802,1292.2323814598
2019-09-01,1102,9,2,0,"BA",471.969240038276,2592.57436735472,1532.2718036965
2019-09-08,977,7,2,0,"BA",-8.10960443512658,2112.49552288132,1052.1929592231
2019-09-15,947,8,2,0,"BA",231.929817801574,2352.53494511802,1292.2323814598
2019-09-22,790,6,2,0,"BA",-248.149026671828,1872.45610064462,812.153536986394
2019-09-29,721,6,1,0,"BA",-82.3628326460978,2038.24229467035,977.939731012124
2019-10-06,719,5,1,0,"BA",-322.402254882799,1798.20287243365,737.900308775423
2019-10-13,745,6,1,0,"BA",-82.3628326460978,2038.24229467035,977.939731012124
2019-10-20,697,5,1,0,"BA",-322.402254882799,1798.20287243365,737.900308775423
2019-10-27,655,5,1,0,"BA",-322.402254882799,1798.20287243365,737.900308775423
2019-11-03,677,6,2,0,"BA",-248.149026671828,1872.45610064462,812.153536986394
2019-11-10,630,6,1,0,"BA",-82.3628326460978,2038.24229467035,977.939731012124
2019-11-17,610,5,1,0,"BA",-322.402254882799,1798.20287243365,737.900308775423
2019-11-24,549,5,1,0,"BA",-322.402254882799,1798.20287243365,737.900308775423
2019-12-01,539,5,1,0,"BA",-322.402254882799,1798.20287243365,737.900308775423
2019-12-08,478,4,1,0,"BA",-562.4416771195,1558.16345019694,497.860886538722
2019-12-15,398,3,0,0,"BA",-636.694905330471,1483.91022198597,423.607658327751
2019-12-22,489,4,2,0,"BA",-728.22787114523,1392.37725617121,332.074692512992
2019-12-29,361,3,1,0,"BA",-802.481099356201,1318.12402796024,257.821464302021
2020-01-05,762,5,2,0,"BA",-488.188448908529,1632.41667840792,572.114114749693
2020-01-12,824,7,2,0,"BA",-8.10960443512658,2112.49552288132,1052.1929592231
2020-01-19,1020,6,1,0,"BA",-82.3628326460978,2038.24229467035,977.939731012124
2020-01-26,1277,6,1,0,"BA",-82.3628326460978,2038.24229467035,977.939731012124
2020-02-02,1529,9,2,0,"BA",471.969240038276,2592.57436735472,1532.2718036965
2020-02-09,1838,9,3,0,"BA",306.183046012546,2426.78817332899,1366.48560967077
2020-02-16,1987,10,3,0,"BA",546.222468249247,2666.82759556569,1606.52503190747
2020-02-23,2664,10,3,0,"BA",546.222468249247,2666.82759556569,1606.52503190747
2020-03-01,3439,16,4,0,"BA",1820.67280764372,3941.27793496017,2880.97537130195
2020-03-08,3467,22,5,0,"BA",3095.1231470382,5215.72827435464,4155.42571069642
